,0
"U.S. Agents, an Aerial Snoop and Teams of Hackers","LAS VEGAS WHY are federal agents hobnobbing with hackers? Defcon, a convention of computer hackers here, was crawling with them on Friday. They smiled, shook hands, handed out business cards, spoke on a panel called ''Meet the Federal Agent 2.0'' and were really, really nice. Naturally, federal agents have been hanging out at hacker gatherings for years to snoop. ''Cloak and dagger,'' as one put it.  This time they came with another purpose: to schmooze, impress and, perhaps ultimately, lure. The United States Cyber Command, the Pentagon's Internet defense arm, ''has a work force issue,'' said Daron Hartvigsen, special agent with the Air Force Office of Special Investigations. ''We have needs that some in this community can solve. We need folks with skills.'' Government agencies especially need computer professionals with cybersecurity skills. At Defcon, these skills were in ample supply -- and they can alternately thrill and scare. There were hackers and lockpickers here, problem solvers and troublemakers. There were attendees with mohawks and blue hair, and some with blue mohawks. One wore a cape. A few wore kilts. Most, whether out of fear or conceit, insisted on using their digital names rather than their real ones: LosT, alien, Abstract. In their midst were Internet crime investigators representing the Army, Navy, Air Force and NASA. The F.B.I. set up a recruiting table at Black Hat, a related conference of security professionals earlier in the week. A National Security Agency official was to speak to next-generation hackers at a two-day event called Defcon Kids on Saturday. For the federal agents, it seemed less an aggressive recruiting drive than a public diplomacy mission. They took pains to describe themselves as lovable hackers under their crew cuts. Ryan Pittman, an ex-cop who now works computer crime cases in the Army's criminal investigations division, said the convention was an opportunity to whittle away the federal agents' image as ''jackbooted thugs.'' Ahmed Saleh, a computer crime investigator with NASA, described a job that might be appealing ''if you're a geek and you want to catch the bad guys.'' There seemed to be plenty of receptive hackers. Christine Banek, 29, a software programmer with plum-colored hair, sidled up to Mr. Saleh after the panel and asked if his agency was still hiring. She said she had applied online and had not heard back. ''If they were offering, I would totally take it,'' she said. Later, she suggested aloud that the government legalize marijuana. Positive drug tests generally disqualify a candidate from a law enforcement position. It flies. It spies. It is the color of sunshine, and it has googly eyes. Meet WASP, the Wireless Aerial Surveillance Platform, one of the star attractions of this year's Black Hat conference. It's a remote-controlled plane with a computer in its belly that can fly up to 400 feet above the ground, snoop quietly on wireless networks below and attack one if it wants to. It can also pretend to be a GSM cellphone tower, eavesdropping on calls and text messages that pass through. The WASP was built by Richard Perkins and Mike Tassey using hobby materials, including a Styrofoam plane body, a plastic propeller and foam tires, along with circuit boards and wires. The materials are all off the shelf, costing $6,190 -- a fraction of the cost of a spy plane, with cyberweapons included. Its creators eschew the term ''spy plane.'' ''There's a negative connotation to a spy plane,'' Mr. Tassey said. ''This was done in an attempt to prove a concept.'' What concept? ''That it can be done,'' he said. His sentiment perfectly embodied the ethos of Black Hat, a spirited gathering of technologists who sometimes make scary things to show that they can be made, and at other times break things to show how badly they need to be fixed. The bird conjured by Mr. Perkins and Mr. Tassey is barely four feet long and becomes an imperceptible, quietly humming little creature when it hovers overhead. It could be deployed over, say, an office building to sniff out information going across its wireless network. Or if the office network is well secured, the plane could follow an employee on a trip to a neighborhood Starbucks. The WASP could mimic the cafe's network, luring the unwitting employee and allowing access to a laptop or cellphone. As Mr. Tassey put it, ''In Starbucks, no one can hear your laptop scream.'' They sat at tables along the perimeter of a ballroom in the Rio hotel. Lights were low. Laptops burned like campfires. Men and women hunched over the machines, their backs curved like question marks. Their fingers clicked away furiously. ''This is a spelling bee for hackers,'' explained Giovanni Vigna, 42, a professor of computer science from the University of California, Santa Barbara. ''It's a way to prove your hacking skills.'' Each team, he said, was given the same type of virtual server, with the same strengths and weaknesses. The teams were charged with defending their servers and attacking those of others. Each time a weak spot was attacked, a flag was awarded. The team with the most flags won. Hence, the name of the contest: Capture the Flag. This was the final round. Contests are a big deal at Defcon. But they're not all on computers. Defcon is about celebrating tinkering. There was a ''lockpicking village'' where interested parties did exactly that: pick locks. ''Most of us see locks as puzzles,'' Babak Javadi, 26, one of the organizers, explained. He has been taking apart locks since he was a kid, he said, and now runs a security business, specializing in high-security locks. There was a barber offering mohawks. There were vendors selling ''advanced gaming eyewear,'' glasses that sell for up to $189 a pair, designed to reduce the glare of a computer screen and ease eye fatigue. There were vendors selling luggage tags that said ''Geek on Board.'' In one hall, a competition was under way to invent a beer-cooling contraption. In another, teams were competing to tamper with so-called tamper-resistant materials. ''You're doing something you're not meant to do: That's the essence of hacking,'' said Chris Kuivenhoven, 34, a security engineer from Atlanta. ''People can use it for good or bad.''  "
European Court Overturns Rule on Illegal File Sharing,"PARIS -- The highest court in the European Union said on Thursday that Internet service providers could not be required to monitor their customers' online activity to filter out the illegal sharing of music and other copyrighted material.  The ruling, by the European Court of Justice in Luxembourg, is a setback for a Belgian group representing music copyright owners, which had sought tougher measures to crack down on online file sharing. The organization, Sabam, had sued a Belgian Internet provider, Scarlet Extended, saying its customers were illegally sharing music files. Sabam had won a ruling in a Belgian court, which said Scarlet should have to install a system to filter out any unauthorized exchanges of songs on its own, not just in response to complaints from copyright holders. The court in Luxembourg said such a requirement would be disproportionate, adding that it would violate ''the freedom to conduct business, the right to protection of personal data and the freedom to receive or impart information.'' ''E.U. law precludes an injunction made against an Internet service provider requiring it to install a system for filtering all electronic communications passing via its services, which applies indiscriminately to all its customers, as a preventive measure, exclusively at its expense, and for an unlimited period,'' the court wrote. Lobbying groups for Internet service providers and for consumers hailed the decision. ''This judgment sends a crystal-clear signal,'' said Monique Goyens, director general of B.E.U.C., a Brussels group that lobbies for consumer rights. ''Internet providers cannot be asked to police consumers' use of the Web.'' Malcolm Hutty, president of EuroISPA, a service providers' lobbying group, added, ''This ruling is of fundamental importance for the future of the Internet and the development of a strong digital single market.'' The music industry shrugged off the implications of the decision. Other measures to curb illegal file sharing, including the blocking of Web sites that enable piracy and the cutoff of persistent file-sharers' Internet connections, will not be affected, the industry's international lobbying group said. ''In this particular case, the court rejected the content-filtering measure presented by the Belgian court as too broad,'' Frances Moore, chief executive of the International Federation of the Phonographic Industry, said in a statement. ''However, this does not affect the forms of I.S.P. cooperation that I.F.P.I. advocates.'' Indeed, a recent court ruling in Britain required an Internet provider, BT, to block access to a Web site called Newzbin2, which was found to have made pirated content available to customers.  "
Even Those Cleared of Crimes Can Stay on F.B.I.'s Watch List,"WASHINGTON -- The Federal Bureau of Investigation is permitted to include people on the government's terrorist watch list even if they have been acquitted of terrorism-related offenses or the charges are dropped, according to newly released documents. The files, released by the F.B.I. under the Freedom of Information Act, disclose how the police are instructed to react if they encounter a person on the list. They lay out, for the first time in public view, the legal standard that national security officials must meet in order to add a name to the list. And they shed new light on how names are vetted for possible removal from the list. Inclusion on the watch list can keep terrorism suspects off planes, block noncitizens from entering the country and subject people to delays and greater scrutiny at airports, border crossings and traffic stops. The database now has about 420,000 names, including about 8,000 Americans, according to the statistics released in connection with the 10th anniversary of the Sept. 11 attacks. About 16,000 people, including about 500 Americans, are barred from flying.  Timothy J. Healy, the director of the F.B.I.'s Terrorist Screening Center, which vets requests to add or remove names from the list, said the documents showed that the government was balancing civil liberties with a careful, multilayered process for vetting who goes on it -- and for making sure that names that no longer need to be on it came off. ''There has been a lot of criticism about the watch list,'' claiming that it is ''haphazard,'' he said. ''But what this illustrates is that there is a very detailed process that the F.B.I. follows in terms of nominations of watch-listed people.'' Still, some of the procedures drew fire from civil liberties advocates, including the Electronic Privacy Information Center, which made the original request and provided the documents to The New York Times. The 91 pages of newly disclosed files include a December 2010 guidance memorandum to F.B.I. field offices showing that even a not-guilty verdict may not always be enough to get someone off the list, if agents maintain they still have ''reasonable suspicion'' that the person might have ties to terrorism. ''If an individual is acquitted or charges are dismissed for a crime related to terrorism, the individual must still meet the reasonable suspicion standard in order to remain on, or be subsequently nominated to, the terrorist watch list,'' the once-classified memorandum says. Ginger McCall, a counsel at the Electronic Privacy Information Center, said: ''In the United States, you are supposed to be assumed innocent. But on the watch list, you may be assumed guilty, even after the court dismisses your case.'' But Stewart Baker, a former Homeland Security official in the Bush administration, argued that even if the intelligence about someone's possible terrorism ties fell short of the courtroom standard of ''beyond a reasonable doubt,'' it could still be appropriate to keep the person on the watch list as having attracted suspicion. Mr. Baker noted that being subjected to extra questioning -- or even kept off flights -- was different than going to prison. The guidance memo to F.B.I. field offices says someone may be deemed a ''known or suspected terrorist'' if officials have ''particularized derogatory information'' to support their suspicions. That standard may be met by an allegation that the suspect has terrorism ties if the claim is corroborated by at least one other source, it said, but ''mere guesses or 'hunches' are not enough.'' Normally, it says, if agents close the investigation without charges, they should remove the subject's name -- as they should also normally do in the case of an acquittal. But for exceptions, the F.B.I. maintains a special file for people whose names it is keeping in the database because it has decided they pose a national security risk even they are not the subject any active investigation. The F.B.I.'s Terrorist Screening Center shares the data with other federal agencies for screening aircraft passengers, people who are crossing the border and people who apply for visas. The data is also used by local police officers to check names during traffic stops. The December memorandum lays out procedures for police officers to follow when they encounter people who are listed. For example, officers are never to tell the suspects that they might be on the watch list, and they must immediately call the federal government for instructions. In addition, it says, police officers and border agents are to treat suspects differently based on which ''handling codes'' are in the system. Some people, with outstanding warrants, are to be arrested; others are to be questioned while officers check with the Department of Homeland Security to see whether it has or will issue a ''detainer'' request; and others should be allowed to proceed without delay. The documents show that the F.B.I. is developing a system to automatically notify regional ''fusion centers,'' where law enforcement agencies share information, if officers nearby have encountered someone on the list. The bureau also requires F.B.I. supervisors to sign off before an advisory would warn the police that a subject is ''armed and dangerous'' or has ''violent tendencies.'' The F.B.I. procedures encourage agents to renominate suspects for the watch list even if they were already put on it by another agency -- meaning multiple agencies would have to be involved in any attempt to later remove that person. The procedures offer no way for people who are on the watch list to be notified of that fact or given an opportunity to see and challenge the specific allegations against them. Chris Calabrese, a counsel with the American Civil Liberties Union, called the watch list system a ''Star Chamber'' -- ''a secret determination, that you have no input into, that you are a terrorist. Once that determination is made, it can ripple through your entire life and you have no way to challenge it.'' But Mr. Healy said the government could not reveal who was on the list, or why, because that would risk revealing intelligence sources. He also defended the idea of the watch list, saying the government would be blamed if, after a terrorist attack, it turned out the perpetrator had attracted the suspicions of one agency but it had not warned other agencies to scrutinize the person. Mr. Healy also suggested that fears of the watch list were exaggerated, in part because there are many other reasons that people are subjected to extra screening at airports. He said more than 200,000 people have complained to the Department of Homeland Security about their belief that they were wrongly on the list, but fewer than 1 percent of them were actually on it.  "
Facebook'Face Recognition' Feature Draws Privacy Scrutiny,"BRUSSELS (Bloomberg News) -- European Union data protection regulators said on Wednesday that they would investigate Facebook over a feature that uses face-recognition software to suggest people's names to tag in pictures without their permission, and a privacy group in the United States said that it planned to file a complaint with the Federal Trade Commission over the feature. A group of privacy watchdogs drawn from the European bloc's 27 nations will study the measure for possible rule violations, said Gerard Lommel, a Luxembourg member of the so-called Article 29 Data Protection Working Party. Authorities in Britain and Ireland said they are also looking into the photo-tagging function on the world's most popular social networking service.  ''Tags of people on pictures should only happen based on people's prior consent and it can't be activated by default,'' said Mr. Lommel. Such automatic tagging suggestions ''can bear a lot of risks for users'' and the European data protection officials will ''clarify to Facebook that this can't happen like this.'' Facebook said on its blog on Tuesday that ''Tag Suggestions'' was available in most countries after being phased in over several months. When Facebook users add photos to their pages, the feature uses facial-recognition software to suggest names of people in the photos to tag based on pictures in which they have already been identified. Before the feature was introduced, users could tag pictures manually without permission from their friends. The feature is active by default on existing users' accounts, and Facebook explains on its blog how people can disable the function if they don't want their names to be automatically suggested for other people's pictures. ''We launched Tag Suggestions to help people add tags of their friends in photos; something that's currently done more than 100 million times a day,'' Facebook, which is based in Palo Alto., Calif., said in an e-mailed statement. ''Tag suggestions are only made to people when they add new photos to the site, and only friends are suggested.'' In Europe, where personal privacy is protected by law more often than in the United States, Google, Microsoft and Yahoo have also been pushed by data protection officials to limit the amount of time they store online users' search records. The Information Commissioner's Office of Britain is ''speaking to Facebook'' about the privacy aspects of the technology, said Greg Jones, a spokesman for the group. ''We would expect Facebook to be upfront about how people's personal information is being used,'' Mr. Jones said. ''The privacy issues that this new software might raise are obvious.'' The Irish data protection authority is also looking into the issue, said a spokeswoman, Ciara O'Sullivan. The Article 29 group guides the work of national data protection agencies, which have the power to punish companies that break privacy rules. Meanwhile, the Electronic Privacy Information Center, based in Washington, is working on its complaint and expected to file it with the F.T.C. Wednesday or Thursday, Marc Rotenberg, the group's executive director, said in an interview. He said other privacy and consumer groups that he declined to identify planned to join the complaint. A spokesman for Facebook, Andrew Noyes, declined to comment on the center's plans for the F.T.C. complaint.  "
Privacy Concerns Over Leaf Data,"BY design, in-car telematics systems are a two-way street. Only after collecting data about a driver's coordinates can they offer the location of the nearest gas station or pizzeria. But as the owner of a Nissan Leaf recently discovered, once a service possesses a motorist's data, it is unclear how it might be used.  Casey Halverson, a freelance security blogger who was profiled on Tuesday by the Web site of Computer World magazine, discovered what he thought was a security loophole in the Leaf's onboard communications and navigation system. He found that information about Leaf owners could be culled and transmitted without their knowledge. The system, called Carwings, can be configured to pull down breaking news and information to the car using a built-in cellular data connection. Owners can select specific Web-based news updates that are sent using concise RSS feeds. Such updates can keep a driver informed about severe weather conditions ahead or looming traffic jams. However, through a bit of tinkering, Mr. Halverson discovered that information about his car also was being sent back to the RSS feed provider. This meant that any RSS feed provider could cull information about Leaf owners. That information could in turn be used for any purpose, legitimate or otherwise, without restrictions. ''They pretty much left it wide open,'' Mr. Halverson said in a telephone interview. Any company providing an RSS feed to Carwings could look at a vehicle's location, speed and direction and determine whether a driver was violating the speed limit, for example, or nearing a particular retail outlet. Conceivably, the latter piece of data could be used to send location-based ads to the car, much in the way that Web sites track online visitors and deliver ads aimed at their individual interests. There are privacy implications, but it is not clear how extensive the problem actually is or can become. For example, according to Mr. Halverson's analysis, data that could be used to identify an individual Leaf owner was not included in the information sent back to companies who served RSS feeds. Furthermore, data about the Leaf is sent to information providers only when an RSS feed is pulled down to the car. This would complicate any attempt to track a vehicle's progress. It is difficult to assess whether a determined hacker could overcome those restrictions. According to Nissan, the company has taken steps to prevent unauthorized use of the data. Katherine Zachary, a company spokeswoman, wrote in an e-mail: ''Nissan takes consumer concerns very seriously and has responded quickly to stop the transmission of a vehicle owner's privacy-related data for nonofficial RSS sites. The data involved does not and cannot be attributed to any specific vehicle or owner.''  "
Questioning Privacy Protections In Research,"Hoping to protect privacy in an age when a fingernail clipping can reveal a person's identity, federal officials are planning to overhaul the rules that regulate research involving human subjects. But critics outside the biomedical arena warn that the proposed revisions may unintentionally create a more serious problem: sealing off vast collections of publicly available information from inspection, including census data, market research, oral histories and labor statistics. Organizations that represent tens of thousands of scholars in the humanities and social sciences are scrambling to register their concerns before the Wednesday deadline for public comment on the proposals. The rules were initially created in the 1970s after shocking revelations that poor African-American men infected with syphilis in Tuskegee, Ala., were left untreated by the United States Public Health Service so that doctors could study the course of the disease. Now every institution that receives money from any one of 18 federal agencies must create an ethics panel, called an institutional review board, or I.R.B.  More than 5,875 boards have to sign off on research involving human participants to ensure that subjects are fully informed, that their physical and emotional health is protected, and that their privacy is respected. Although only projects with federal financing are covered by what is known as the Common Rule, many institutions routinely subject all research with a human factor to review. The changes in the ethical guidelines -- the first comprehensive revisions in more than 30 years -- were prompted by a surge of health-related research and technological advances. Researchers in the humanities and social sciences are pleased that the reforms would address repeated complaints that medically oriented regulations have choked off research in their fields with irrelevant and cumbersome requirements. But they were dismayed to discover that the desire to protect individuals' privacy in the genomics age resulted in rules that they say could also restrict access to basic data, like public-opinion polls. Jerry Menikoff, director of the federal Office for Human Research Protections, which oversees the Common Rule, cautions that any alarm is premature, saying that federal officials do not intend to pose tougher restrictions on information that is already public. ''If the technical rules end up doing that, we'll try to come up with a result that's appropriate,'' he said. Critics welcomed the assurance but remained skeptical. Zachary Schrag, a historian at George Mason University who wrote a book about the review process, said, ''For decades, scholars in the social sciences and humanities have suffered because of rules that were well intended but poorly considered and drafted and whose unintended consequences restricted research.'' The American Historical Association, with 15,000 members, and the Oral History Association, with 900 members, warn that under the proposed revisions, for example, new revelations that Public Health Service doctors deliberately infected Guatemalan prisoners, soldiers and mental patients with syphilis in the 1940s might never have come to light. The abuses were uncovered by a historian who by chance came across notes in the archives of the University of Pittsburgh. That kind of undirected research could be forbidden under guidelines designed to prevent ''data collected for one purpose'' from being ''used for a new purpose to which the subjects never consented,'' said Linda Shopes, who helped draft the historians' statement. The suggested changes, she said, ''really threaten access to information in a democratic society.'' Numerous organizations including the Consortium of Social Science Associations, which represents dozens of colleges, universities and research centers, expressed particular concern that the new standards might be modeled on federal privacy rules relating to health insurance and restrict use of the broadest of identifying information, like a person's ZIP code, county or city. The 11,000-member American Anthropological Association declared in a statement that any process that is based on the health insurance act's privacy protections ''would be disastrous for social and humanities research.'' The 45,000-member American Association of University Professors warned that such restrictions ''threaten mayhem'' and ''render impossible a great deal of social-science research, ranging from ethnographic community studies to demographic analysis that relies on census tracts to traffic models based on ZIP code to political polls that report by precinct.'' Dr. Menikoff said references to the statutes governing health insurance information were meant to serve as a starting point, not a blueprint. ''Nothing is ruled out,'' he said, though he wondered how the review system could be severed from the issue of privacy protection, as the consortium has discussed, ''if the major risk for most of these studies is that you're going to disclose information inadvertently.'' If there is confidential information on a laptop, he said, requiring a password may be a reasonable requirement. Ms. Shopes, Mr. Schrag and other critics emphasized that despite their worries they were happy with the broader effort to fix some longstanding problems with institutional review boards that held, say, an undergraduate interviewing Grandma for an oral history project to the same guidelines as a doctor doing experimental research on cancer patients. ''The system has been sliding into chaos in recent years,'' said Alice Kessler-Harris, president of the 9,000-member Organization of American Historians. ''No one can even agree on what is supposed to be covered in the humanities and social sciences.'' Vague rules designed to give the thousands of review boards flexibility when dealing with nonmedical subjects have instead resulted in higgledy-piggledy enforcement and layers of red tape even when no one is at risk, she said. For example Columbia University, where Ms. Kessler-Harris teaches, exempts oral history projects from review, while boards at the University of Illinois in Urbana-Champaign and the University of California, San Diego, have raised lengthy objections to similar interview projects proposed by undergraduate and master's students, according to professors there. Brown University has been sued by an associate professor of education who said the institutional review board overstepped its powers by barring her from using three years' worth of research on how the parents of Chinese-American children made use of educational testing. Ms. Shopes said board members at one university had suggested at one point that even using recorded interviews deposited at the Ronald Reagan Presidential Foundation and Library would have needed Reagan's specific approval when he was alive. Many nonmedical researchers praised the idea that scholars in fields like history, literature, journalism, languages and classics who use traditional methods of research should not have to submit to board review. They would like the office of human protections to go further and lift restrictions on research that may cause participants embarrassment or emotional distress. ''Our job is to hold people accountable,'' Ms. Kessler-Harris said. Dr. Menikoff said, ''We want to hear all these comments.'' But he maintained that when the final language is published, critics may find themselves saying, ''Wow, this is reasonable stuff.''  "
Google Agrees to Allow Owners of Wi-Fi Routers to Opt Out of Database,"BERLIN -- Google, under pressure from privacy regulators in the Netherlands, said Tuesday that it had agreed to give people around the world the option of keeping the names and locations of their home or business Wi-Fi routers out of a company database. Google uses the data to help pinpoint the location of cellphones and other mobile devices within broadcast range of the routers. That information is useful for weather and mapping services, among other things, and can allow Google to show relevant advertising for nearby businesses.  Under the agreement, which was announced by Google and the Dutch Data Protection Authority, owners of Wi-Fi routers can add ''--nomap'' to the end of a router's name to tell Google that they do not want its information included. If many people opt out of the registry, Google's ability to offer location-based services could be compromised. The company would then have to use cell tower locations and the Global Positioning System to determine a phone's location, which could result in less accuracy and greater use of battery power. But while Google's collection of Wi-Fi location data has been controversial in Europe, analysts in the United States were skeptical that many owners of routers would bother to remove them from the database. ''I think the Wi-Fi network operator would be more than happy to have it plotted,'' said Chenxi Wang, principal analyst covering security at Forrester Research. ''It doesn't hurt them in any way.'' Jacob Kohnstamm, the chairman of the Dutch Data Protection Authority, called the agreement a positive step for consumer privacy. ''We all hope that with enforcement actions like these, the bigger firms will use privacy by design from the start so we don't need to go into enforcement mode,'' Mr. Kohnstamm said. Google, the global search engine leader, was found to have illegally collected information about 3.6 million routers in the Netherlands from March 2008 through May 2010 as it compiled its Street View mapping service. It has said that it was using the information to help log the position of cellphones running its Android operating system. Google had faced a fine of 1 million euros, or $1.4 million, from the Dutch agency for its illegal data collection. Mr. Kohnstamm said officials at the agency would independently verify whether Google keeps its promise to remove the data once a router owner uses the new opt-out procedure. ''Assuming Google follows through on its agreement, the fine will not be levied,'' he said. In a statement, Google said the Wi-Fi location data could not be used to identify individuals. ''Even though the wireless access point signals we use in our location services don't identify people, we think we can go further in protecting people's privacy,'' Google said. Peter Fleischer, Google's global privacy counsel, wrote in a blog post that Google hoped other companies that log router locations would also use Google's ''--nomap'' suffix as an opt-out mechanism. Natalie Kerris, a spokeswoman for Apple, which collects similar data through its phones and other devices, declined to comment. Google began advertising the details of the opt-out procedure in several Dutch newspapers and on its Web site. Mr. Kohnstamm said Google agreed to offer the option after it was requested by officials in the Netherlands and France, and several other European countries he declined to name. The Netherlands has been one of Europe's most aggressive enforcers of data protection laws, using sanctions and legislative action to tightly restrict how companies that do business on the Internet can collect and manipulate personal data. Google ran afoul of data protection officials from Europe to Hong Kong when it acknowledged that its Street View mapping vehicles had collected private data from Wi-Fi routers as the cars were compiling panoramic maps. This went beyond logging the name and location of the routers to include data traveling over the networks. Google attributed the unlawful data collection to a programming error and apologized publicly. The company, based in Mountain View, Calif., settled most of the complaints by privacy regulators by deleting the data, although prosecutors in Hamburg, Germany, are still weighing whether to bring criminal charges against Google. Johannes Caspar, the Hamburg data protection supervisor whose inquiry brought Google's Wi-Fi collection practices to light, said his office was awaiting a decision by criminal prosecutors before deciding whether to levy penalties.  "
Use Twitter? Always Remember These Three Things,"Congressman Anthony Weiner's resignation today was triggered by a Twitter mistake last month that he admitted to making.  The New York Democrat tweeted a rather unstatesmanly photo of himself to an admirer. But instead of sending the link to the photo in a private ""direct message"" to the woman on Twitter, he published it on his main Twitter feed. He's far from the first to do so - Twitter's direct message and public post input fields do look a lot alike. The only sure way to keep electronic communications from falling into the wrong hands is not to send them at all. For most people today, that's not a practical option. But you should always consider the risks of sending a message meant for private viewing over the world's biggest instant-publishing medium. 1. Don't DM anything you wouldn't want public. It's simply too easy to type into the wrong box on Twitter, posting a public tweet that others can see in seconds. Some reporters avoid the risk by asking people who ""DM"" them-Twitter slang for a direct message-to switch to e-mail instead. Sure, you can also send an e-mail to the wrong address, but it's harder to do by accident.  2. Don't presume protected tweets will stay private. Twitter gives you the option to protect your main Twitter feed, so that only your approved followers can see what you tweet. But because tweets are short, and contain only text instead of images and video, it's easy for someone to manually retweet your message by cutting and pasting it into a new, and public, tweet of their own. They may not mean you harm, but an offhand joke meant for a few close friends can become an inexcusable offense if seen by others. And if you've got enemies, it's possible they were already following you before you turned on the Protected Tweets option. 3. Turn on Twitter's secure connection option. Weiner claimed early on that his Twitter account had been hijacked by a hacker. He later recanted, but it can happen. By default, Twitter sessions aren't encrypted the way online shopping purchases are, which leaves them vulnerable on unencrypted Wi-Fi networks in particular. You can enable encryption for everything by going to your Twitter account's settings and turning on the option to ""Always use HTTPS.""  But again, that won't save you if you type into the wrong box.  "
Hugh Grant Testifies at Phone-Hacking Inquiry,"5:18 p.m. | Updated The actor Hugh Grant on Monday testified before a commission investigating the practices of British newspapers, giving extensive details about how a variety of tabloids had managed to insinuate themselves into his life. The methods he accused the newspapers of using to discover his personal details included stalking, a break-in, phone-hacking and purchasing embarrassing photographs, according to summaries of his testimony that appeared in the live blogs of two British papers that have been following the investigation closely, The Guardian and The Telegraph. In addition to The News of the World, the weekly newspaper that was recently closed by News Corporation for its use of phone hacking, Mr. Grant also accused The Daily Mail and The Daily Mirror. The Mail on Sunday, Mr. Grant said, may have hacked his phone as well. The apartment break-in took place in 1995, he said, after news had broken about his being arrested with a Hollywood prostitute. Nothing was taken, but shortly afterward, Mr. Grant told the inquiry, according to The Guardian, ""a detailed account of what the interior of my flat looked like appeared in one of the papers."" ""I remember thinking who told them that - was that the burglar, or was that the police?"" he said. The New Statesman offers commentary to accompany the centerpiece of Mr. Grant's testimony, his list of 10 myths about tabloid journalism. Mr. Grant may well have been inspired by the 10 plagues of the Bible as much as the Ten Commandments. Here is The Telegraph's version of the myths:  Mr. Grant's statement to the committee can be found at the committee's Web site.   "
Phone Hacking Tied to Terrorists,"Four people in the Philippines hacked into the accounts of AT&T business customers in the United States and diverted money to a group that financed terrorist attacks across Asia, according to police officials in the Philippines.  A statement from the Philippines Criminal Investigation and Detection Group, a law enforcement agency, said three men and one woman had been arrested in raids across the capital, Manila, last week. According to the agency, the men were working with a group called Jemaah Islamiyah, a terrorist group linked to Al Qaeda and responsible for the 2002 bombings in Bali, which killed 202 people. The group has been held responsible for several other terrorist attacks in Southeast Asia, mostly in Indonesia but including the Philippines. If the new accusation holds up, it would point to a troubling connection between hackers and terrorist cells. The Federal Bureau of Investigation said on Saturday that it was working with the police in the Philippines on the investigation into the telephone hacking effort, which apparently began as early as 2009. The suspects remotely gained access to the telephone operating systems of an unspecified number of AT&T clients and used them to call telephone numbers that passed on revenues to the suspects. AT&T said it reimbursed its customers for the charges. It said in a statement that ''its network were neither targeted nor breached by the hackers.'' The company declined to say how many business customers were affected, nor how much it cost AT&T. The Philippines police agency's statement said the scheme cost $2 million. It is known as a ''remote toll fraud'' and singles out telephone accounts that are protected by weak passwords.  "
New Worm By Creators Of Stuxnet Is Suspected,"The designers of Stuxnet, the computer worm that was used to vandalize an Iranian nuclear site, may have struck again, security researchers say. Stuxnet, which infected tens of thousands of computers in 155 countries last year, created an international sensation when experts reported that it was designed as an American-Israeli project to sabotage Siemens Corporation computers used in uranium enrichment at the Natanz site. The researchers say the new malicious program, which they call Duqu, is intended to steal digital information that may be needed to mount another Stuxnet-like attack.  The researchers, at Symantec, announced the discovery on the company's Web site on Tuesday, saying they had determined that the new program was written by programmers who must have had access to Stuxnet's source code, the original programming instructions. ''Duqu's purpose is to gather intelligence data and assets from entities, such as industrial control system manufacturers, in order to more easily conduct a future attack against another third party,'' the Symantec researchers said. ''The attackers are looking for information such as design documents that could help them mount a future attack on an industrial control facility.'' They said the Duqu program was found in Europe in a narrowly limited group of organizations, ''including those involved in the manufacturing of industrial control systems.'' In contrast to Stuxnet, Duqu has been found in only a handful of organizations to date. The program is designed to last 36 days and then remove itself from the system it infected. Like Stuxnet, Duqu tries to prove its authenticity by using a stolen digital certificate, this one apparently taken from a Taiwanese company. Symantec officials were able to revoke the security certificate after it was discovered stolen because the company owns the VeriSign authentication service that controls the certificate infrastructure. The Symantec posting, and a related technical paper, raised a new mystery of its own. The company said it had been alerted to the new malware by a ''research lab with strong international connections,'' but declined to identify it further or say whether it was governmental or private. According to Vikram Thakur of Symantec, the organization decided not to come forward because it wanted to protect the identity of the victim organization. The technical paper did include this comment from the team that apparently discovered the malware: ''As we are in academia, we have limited resources to analyze malware behavior.'' Mr. Thakur added that in the two days since Symantec had received its initial malware sample, the security firm had received other variants of the program, which also appear to be aimed at makers of industrial control equipment. The researchers identify a wide variety of similarities between Duqu and Stuxnet and said that the new program could not have been written without having access to the original programmer's instructions. It has been previously noted that Stuxnet had both an attack capability as well as the ability to spy on the computers it infiltrated. Security researchers have argued that the Stuxnet attackers were able to gather valuable intelligence information about the Iranian nuclear program as well as damage the control equipment at Natanz. The Symantec researchers said they had not been able to determine how the Duqu code reached its target. Stuxnet used a wide range of system vulnerabilities, leading to speculation that it could have been written only by an organization with the resources of a national intelligence agency. Mr. Thakur said of Duqu, ''This is extremely sophisticated, this is cutting edge.''  "
