,Title,Abstract,StoreId,documentType,year
164,Do you think I should be scared? The effect of peer discussion on childrens fears,"This study investigated whether close friends affect each other's fear responses (fear beliefs and avoidance) when they discuss fear-related issues together. Children (N = 242) aged 7-10 years were first presented with ambiguous and threatening information about two novel animals respectively, after which their fear responses towards each animal were assessed (T1). Next, dyads of close friends had a discussion about their feelings regarding the animals, and their fear responses were measured again (T2). Results showed that children influenced each other's cognitions following the discussion: from T1 to T2 their fear responses became more similar and close friends' fear responses at T1 significantly predicted children's fear responses at T2. Gender pair type predicted change in children's fear responses over time. Children in boy-boy pairs showed a significant increase in fear responses following the discussion: their fear level became more in line with that of other gender pairs at T2, while those in girl-girl pairs showed a significant decrease in their fear beliefs, at least when threatening information was given. Differences in anxiety level between close friends did not affect change in fear responses over time. Altogether, the results indicate that children may affect each others fears.",1878750217.0, Journal Article,2016
165,Anxiety and attention to threat: Cognitive mechanisms and treatment with attention bias modification,"Anxiety disorders are common and difficult to treat. Some cognitive models of anxiety propose that attention bias to threat causes and maintains anxiety. This view led to the development of a computer-delivered treatment: attention bias modification (ABM) which predominantly trains attention avoidance of threat. However, meta-analyses indicate disappointing effectiveness of ABM-threat-avoidance training in reducing anxiety. This article considers how ABM may be improved, based on a review of key ideas from models of anxiety, attention and cognitive control. These are combined into an integrative framework of cognitive functions which support automatic threat evaluation/detection and goal-directed thought and action, which reciprocally influence each other. It considers roles of bottom-up and top- down processes involved in threat-evaluation, orienting and inhibitory control in different manifestations of attention bias (initial orienting, attention maintenance, threat avoidance, threat-distractor interference) and different ARM methods (e.g., ABM-threat-avoidance, ABM-positive-search). The framework has implications for computer-delivered treatments for anxiety. ABM methods which encourage active goal-focused attention-search for positive/nonthreat information and flexible cognitive control across multiple processes (particularly inhibitory control, which supports a positive goal- engagement mode over processing of minor threat cues) may prove more effective in reducing anxiety than ABM-threat-avoidance training which targets a specific bias in spatial orienting to threat.",1878750213.0, Journal Article,2016
166,Clinical presentation of not-just right experiences (NJREs) in individuals with OCD: Characteristics and response to treatment,"There is increasing recognition that instead of being motivated by a desire to prevent harm and reduce anxiety, some obsessive-compulsive symptoms may be driven by a desire to get things 'just right' or complete' and to reduce a sense of discomfort. However, existing data is largely from non-clinical samples. Therefore, in the current paper we examine the clinical presentation of not just right experiences (NJREs) in patients diagnosed with OCD and compare their experiences to both anxious and unselected controls. Then, we provide preliminary data on NJREs before and after cognitive behavioral therapy (exposure and response prevention). First, individuals with OCD were found to report experiencing significantly more NJREs and being more distressed by them compared to anxious controls and unselected controls. Next, there was some support for the specificity of NJREs to feelings of incompleteness. Finally, we found that after completing treatment, patients reported experiencing significantly less NJREs and experienced less distress associated with the NJREs. In conclusion we believe that more work on the role of NJREs is warranted and that characterizing OCD symptoms as either based on harm avoidance or incompleteness/NJREs may be a useful framework for classifying OCD symptoms.",1878750202.0, Journal Article,2016
167,The etiology of social anxiety disorder: An evidence-based model,"The current paper presents an update to the model of social anxiety disorder (social phobia) published by Rapee and Spence (2004). It evaluates the research over the intervening 11 years and advances the original model in response to the empirical evidence. We review the recent literature regarding the impact of genetic and biological influences, temperament, cognitive factors, peer relationships, parenting, adverse life events and cultural variables upon the development of SAD. The paper draws together recent literature demonstrating the complex interplay between these variables, and highlights the many etiological pathways. While acknowledging the considerable progress in the empirical literature, the significant gaps in knowledge are noted, particularly the need for further longitudinal research to clarify causal pathways, and moderating and mediating effects. The resulting model will be valuable in informing the design of more effective treatment and preventive interventions for SAD and will provide a useful platform to guide future research directions.",1832972852.0, Journal Article,2016
168,Anxiety-linked attentional bias and its modification: Illustrating the importance of distinguishing processes and procedures in experimental psychopathology research,"In this review of research concerning anxiety-linked attentional bias, we seek to illustrate a general principle that we contend applies across the breadth of experimental psychopathology. Specifically, we highlight how maintenance of a clear distinction between process and procedure serves to enhance the advancement of knowledge and understanding, while failure to maintain this distinction can foster confusion and misconception. We show how such clear differentiation has permitted the continuous refinement of assessment procedures, in ways that have led to growing confidence in the existence of the putative attentional bias process of interest, and also increasing understanding of its nature. In contrast, we show how a failure to consistently differentiate between process and procedure has contributed to confusion concerning whether or not attentional bias modification reliably alters anxiety vulnerability and dysfunction. As we demonstrate, such confusion can be avoided by distinguishing the process of attentional bias modification from the procedures that have been employed with the intention of evoking this target process. Such an approach reveals that procedures adopted with the intention of eliciting the attentional bias modification process do not always do so, but that successful evocation of the attentional bias modification process quite reliably alters anxiety symptomatology. We consider some of the specific implications for future research concerning attentional bias modification, while also pointing to the broader implications for experimental psychopathology research in general.",1832972619.0, Journal Article,2016
169,Distress intolerance during smoking cessation treatment,"Distress intolerance is a key vulnerability factor implicated in the maintenance and relapse of cigarette smoking. Yet, past work has not examined changes in these processes during smoking cessation treatment or their relation to smoking cessation outcomes. The aim of the present study was to examine the effect of two smoking cessation interventions on changes in self-report and behavioral distress intolerance indices during treatment, and whether these changes are associated with smoking cessation outcomes. Treatment-seeking smokers (N = 384) were randomly assigned to one of two 4-session smoking cessation treatment programs: Standard Cessation Program (SCP) or Smoking Treatment and Anxiety Management Program (STAMP). Quit dates were scheduled to coincide with the final treatment session. Physical domains of distress intolerance were assessed at baseline and at each weekly session, via the Discomfort Intolerance Scale (DIS; higher scores indicate more intolerance for discomfort) and Breath Holding Duration Task (shorter durations indicate more intolerance for respiratory distress). The STAMP condition produced a greater rate of reduction in DIS scores than did the SCP condition. Changes in DIS scores during treatment mediated the effect of STAMP treatment on 7-day point prevalence abstinence at Month 3 post-quit attempt. There were no treatment conditions differences in changes in Breath-Holding duration. Data suggest self-reported distress intolerance is malleable in the context of stress sensitivity reduction treatment, but not standard smoking cessation treatment, and such reductions may result in promotion of smoking abstinence.",1824304463.0, Journal Article,2016
170,Interaction effect of brooding rumination and interoceptive awareness on depression and anxiety symptoms,"Awareness of the body (i.e., interoceptive awareness) and self-referential thought represent two distinct, yet habitually integrated aspects of self. A recent neuroanatomical and processing model for depression and anxiety incorporates the connections between increased but low fidelity afferent interoceptive input with self-referential and belief-based states. A deeper understanding of how self-referential processes are integrated with interoceptive processes may ultimately aid in our understanding of altered, maladaptive views of the self -- a shared experience of individuals with mood and anxiety disorders. Thus, the purpose of the current study was to examine how negative self-referential processing (i.e., brooding rumination) relates to interoception in the context of affective psychopathology. Undergraduate students (N = 82) completed an interoception task (heartbeat counting) in addition to self-reported measures of rumination and depression and anxiety symptoms. Results indicated an interaction effect of brooding rumination and interoceptive awareness on depression and anxiety-related distress. Specifically, high levels of brooding rumination coupled with low levels of interoceptive awareness were associated with the highest levels of depression and anxiety-related distress, whereas low levels of brooding rumination coupled with high levels of interoceptive awareness were associated with lower levels of depression and anxiety-related distress. The findings provide further support for the conceptualization of anxiety and depression as conditions involving the integration of interoceptive processes and negative self-referential processes.",1824299103.0, Journal Article,2016
171,Perceived burdensomeness and suicide ideation in adult outpatients receiving exposure therapy for anxiety disorders,"Perceived burdensomeness is considered a proximal risk factor for suicide ideation. However, there is a lack of prospective studies. Furthermore, it is unclear in as much psychotherapy for anxiety disorders is associated with a decrease in suicide ideation. A total of 105 adult outpatients suffering from panic disorder, agoraphobia, or specific phobia received manualized exposure-therapy. Perceived burdensomeness was considered as predictor of suicide ideation concurrently, after the fourth and the tenth therapy session and posttreatment -- controlling for baseline symptom distress, suicide ideation, number of therapy sessions and age. Furthermore, pre-to post-changes in suicide ideation and perceived burdensomeness were assessed. Perceived burdensomeness emerged as a significant predictor of suicidal ideation concurrently and after the fourth and the tenth therapy session, but not at the end of therapy. Treatment had no effect on suicide ideation and only a marginal effect on perceptions of burdensomeness. In conclusion, the current study highlights the importance of perceptions of burdensomeness in understanding suicide ideation.",1824298344.0, Journal Article,2016
172,A randomized controlled trial of attention bias modification training for socially anxious adolescents,"The current study aimed to examine the efficacy of attention bias modification (ABM) training to reduce social anxiety in a community-based sample of adolescents 15-18 years. The study used a single-blind, parallel group, randomized controlled trial design (Clinical Trials ID: NCT02270671). Participants were screened in second-level schools using a social anxiety questionnaire. 130 participants scoring ≥24 on the Social Phobia and Anxiety Inventory for Children (SPAI-C) were randomized to the ABM training (n = 66)/placebo (n = 64) group, 120 of which completed pre-, post-, and 12-week follow-up data collection including threat bias, anxiety, and depression measures. The ABM intervention included 4 weekly training sessions using a dot-probe task designed to reduce attention bias to threatening stimuli. ABM training did not alter the primary outcomes of attention bias to threat or social anxiety symptoms raising questions about the efficacy of ABM as an intervention for adolescents.",1816648684.0, Journal Article,2016
173,Post-event processing in social anxiety disorder after real-life social situations - An ambulatory assessment study,"Excessive post-mortem processing after social situations, a core symptom of social anxiety disorder (SAD), is thought to contribute to the perpetuation of social anxiety by consolidating negative self-schemata. Empirical findings on actual mechanisms underlying this so-called Post-Event Processing (PEP) are still scarce. The present study sought to identify variables associated with the experience of PEP after real-life social situations in a sample of 49 individuals diagnosed with SAD. Using an ambulatory assessment approach, individuals were asked to report on each distressing social event experienced during one week. A total of 192 events were captured. Hierarchical linear modeling indicated that next to trait social anxiety, the type of social situation (performance vs. interaction situations), self-focused attention, safety behavior use, and negative affect predicted levels of PEP after social situations. These findings add to the growing literature that emphasizes the importance of situational factors for the experience of PEP, and highlight potential venues to prevent it.",1816648674.0, Journal Article,2016
174,A sorrow shared is a sorrow halved? A three-arm randomized controlled trial comparing internet-based clinician-guided individual versus group treatment for social anxiety disorder,"A growing body of evidence suggests that internet-based cognitive behavioural treatments (ICBT) are effective to treat social anxiety disorder (SAD). Whereas the efficacy of clinician-guided ICBT has been established, ICBT in a group format has not yet been systematically investigated. This three-arm RCT compared the efficacy of clinician-guided group ICBT (GT) with clinician guided individual ICBT (IT) and a wait-list (WL). A total of 149 individuals meeting the diagnostic criteria for SAD were randomly assigned to one of three conditions. Primary endpoints were self-report measures of SAD and diagnostic status taken at baseline, after the twelve-week intervention and at six-month follow-up. Secondary endpoints were symptoms of depression, interpersonal problems and general symptomatology. At post-treatment, both active conditions showed superior outcome regarding SAD symptoms (GT vs. WL: d = 0.84-0.74; IT vs. WL: d = 0.94-1.22). The two active conditions did not differ significantly in symptom reduction (d = 0.12-0.26, all ps &gt; 0.63), diagnostic response rate or attrition. Treatment gains were maintained at follow-up. The group format reduced weekly therapist time per participant by 71% (IT: 17 min, GT: 5 min). Findings indicate that a clinician-guided group format is a promising approach in treating SAD.",1816648656.0, Journal Article,2016
175,Self-esteem treatment in anxiety: A randomized controlled crossover trial of Eye Movement Desensitization and Reprocessing (EMDR) versus Competitive Memory Training (COMET) in patients with anxiety disorders,"Little is known about treating low self-esteem in anxiety disorders. This study evaluated two treatments targeting different mechanisms: (1) Eye Movement Desensitization and Reprocessing (EMDR), which aims to desensitize negative memory representations that are proposed to maintain low self-esteem; and (2) Competitive Memory Training (COMET), which aims to activate positive representations for enhancing self-esteem. A Randomized Controlled Trial (RCT) was used with a crossover design. Group 1 received six sessions EMDR first and then six sessions COMET; group 2 vice versa. Assessments were made at baseline (T0), end of first treatment (T1), and end of second treatment (T2). Main outcome was self-esteem. We included 47 patients and performed Linear Mixed Models. COMET showed more improvements in self-esteem than EMDR: effect-sizes 1.25 versus 0.46 post-treatment. Unexpectedly, when EMDR was given first, subsequent effects of COMET were significantly reduced in comparison to COMET as the first intervention. For EMDR, sequence made no difference. Reductions in anxiety and depression were mediated by better self-esteem. COMET was associated with significantly greater improvements in self-esteem than EMDR in patients with anxiety disorders. EMDR treatment reduced the effectiveness of subsequent COMET. Improved self-esteem mediated reductions in anxiety and depression symptoms.",1795527219.0, Journal Article,2016
176,Development and randomized trial evaluation of a novel computer-delivered anxiety sensitivity intervention,"Anxiety disorders contribute substantially to the overall public health burden of psychopathology. Anxiety sensitivity (AS), a fear of anxiety related sensations, is one of the few known malleable risk factors for anxiety pathology. Previous AS reduction treatments have utilized highly trained clinicians. A completely-computerized AS treatment would reduce costs and increase dissemination possibilities. Cognitive bias modification for interpretation biases (CBM-I) interventions have shown clinically significant reductions in anxiety symptoms. Another emerging literature focused on learning has shown context-shifting tasks can greatly increase learning without adding logistical burden to an intervention. The current study evaluated a CBM-I for AS that utilized a context-shifting task to deliver twice the treatment dose of extant interventions.",1790709851.0, Journal Article,2016
177,"Differential role of CBT skills, DBT skills and psychological flexibility in predicting depressive versus anxiety symptom improvement","Studies have reported associations between cognitive behavioral therapy (CBT) skill use and symptom improvement in depressed outpatient samples. However, little is known regarding the temporal relationship between different subsets of therapeutic skills and symptom change among relatively severely depressed patients receiving treatment in psychiatric hospital settings. Adult patients with major depression (N = 173) receiving combined psychotherapeutic and pharmacological treatment at a psychiatric hospital completed repeated assessments of traditional CBT skills, DBT skills and psychological flexibility, as well as depressive and anxiety symptoms. Results indicated that only use of behavioral activation (BA) strategies significantly predicted depressive symptom improvement in this sample; whereas DBT skills and psychological flexibility predicted anxiety symptom change. In addition, a baseline symptom severity X BA strategies interaction emerged indicating that those patients with higher pretreatment depression severity exhibited the strongest association between use of BA strategies and depressive symptom improvement. Findings suggest the importance of emphasizing the acquisition and regular use of BA strategies with severely depressed patients in short-term psychiatric settings. In contrast, an emphasis on the development of DBT skills and the cultivation of psychological flexibility may prove beneficial for the amelioration of anxiety symptoms.",1790709782.0, Journal Article,2016
178,Effectiveness of a school-based mindfulness program for transdiagnostic prevention in young adolescents,"Anxiety, depression and eating disorders show peak emergence during adolescence and share common risk factors. School-based prevention programs provide a unique opportunity to access a broad spectrum of the population during a key developmental window, but to date, no program targets all three conditions concurrently. Mindfulness has shown promising early results across each of these psychopathologies in a small number of controlled trials in schools, and therefore this study investigated its use in a randomised controlled design targeting anxiety, depression and eating disorder risk factors together for the first time. Students (M age 13.63; SD = .43) from a broad band of socioeconomic demographics received the eight lesson, once weekly.b (""Dot be"") mindfulness in schools curriculum (N = 132) or normal lessons (N = 176). Anxiety, depression, weight/shape concerns and wellbeing were the primary outcome factors. Although acceptability measures were high, no significant improvements were found on any outcome at post-intervention or 3-month follow-up. Adjusted mean differences between groups at post-intervention were .03 (95% CI: -.06 to -.11) for depression, .01 (-.07 to -.09) for anxiety, .02 (-.05 to -.08) for weight/shape concerns, and .06 (-.08 to -.21) for wellbeing. Anxiety was higher in the mindfulness than the control group at follow-up for males, and those of both genders with low baseline levels of weight/shape concerns or depression. Factors that may be important to address for effective dissemination of mindfulness-based interventions in schools are discussed. Further research is required to identify active ingredients and optimal dose in mindfulness-based interventions in school settings.",1790709780.0, Journal Article,2016
179,The desire to belong: Social identification as a predictor of treatment outcome in social anxiety disorder,"Perception of personal identity cannot be separated from the perception of the social context and one's social identity. Full involvement in group psychotherapy may require not only the awareness of personal impairment, but also social identification. The aim of the current study was to examine the association between social identification and symptom improvement in group-based psychotherapy. 169 participants received 12 sessions of group-based cognitive behavioral therapy for social anxiety disorder. Social identification, the extent to which a person identifies with those who suffer from the same psychological problem as themselves and/or with those lacking psychopathology (non-sufferers), and clinical outcome were assessed at baseline, mid-and posttreatment, and 1, 3, and 6-months follow-up. At baseline, patients aspired for closeness with non-sufferers, and viewed themselves as distant from fellow sufferers and non-sufferers. After treatment, participants viewed not only themselves, but also other individuals with social anxiety, as closer to both non-sufferers and fellow sufferers. These ratings were related to clinical outcomes. The increase in closeness to both sufferers and non-sufferers across treatment may reflect a movement towards a more tolerant, less dichotomous and rigid, separation of ill and healthy that occurs with successful social anxiety treatment.",1790709760.0, Journal Article,2016
180,A pilot randomized controlled trial of telephone-based cognitive behavioural therapy for preoperative bariatric surgery patients,"Psychosocial interventions can improve eating behaviours and psychosocial functioning in bariatric surgery candidates. However, those that involve face-to-face sessions are problematic for individuals with severe obesity due to mobility issues and practical barriers. To examine the efficacy of a pre-operative telephone-based cognitive behavioural therapy (Tele-CBT) intervention versus standard pre-operative care for improving eating psychopathology and psychosocial functioning. Preoperative bariatric surgery patients (N = 47) were randomly assigned to receive standard preoperative care (n = 24) or 6 sessions of Tele-CBT (n = 23). Retention was 74.5% at post-intervention. Intent-to-treat analyses indicated that the Tele-CBT group reported significant improvements on the Binge Eating Scale (BES), t (22) = 2.81, p = .01, Emotional Eating Scale (EES), t (22) = 3.44, p = .002, and Patient Health Questionnaire-9 (PHQ-9), t (22) = 2.71, p = .01, whereas the standard care control group actually reported significant increases on the EES, t (23) = 4.86, p &lt; .001, PHQ-9, t (23) = 2.75, p = .01, and General Anxiety Disorder-7 (GAD-7), t (23) = 2.93, p = .008 over the same time period. Tele-CBT holds promise as a brief intervention for improving eating psychopathology and depression in bariatric surgery candidates.",1783933369.0, Journal Article,2016
181,Does written emotional disclosure improve the psychological and physical health of caregivers? A systematic review and meta-analysis,"There are 5.8 million caregivers providing support to the infirm, disabled or elderly in the United Kingdom. Caregivers experience adverse physical and mental health outcomes and increased mortality. Low cost, effective interventions are needed to increase the wellbeing of caregivers. Written emotional disclosure (WED) has been shown to improve health in a range of populations. This systematic review and meta-analysis aimed to establish whether WED improves the psychological and physical health of caregivers. Searches were conducted in Medline, EMBASE, CINAHL, BNI, PsycINFO, Cochrane Library from 1986 to 2015. Ten trials investigating WED (625 participants) met the inclusion criteria. Results from four studies (n = 118) indicated that WED reduces trauma (SMD = -0.46, 95% CI -0.82, -0.09). Data from three studies (n = 102) suggest that WED improves general psychological health (SMD = -0.46, 95% CI -0.86, -0.06). There was no evidence that WED improves depression, anxiety, physical symptoms, quality of life or burden. Observations suggest WED may be more effective for caregivers of less than 5 years. Studies were highly heterogeneous in regards to caregiver age, relationship to care recipient, impairment of care recipient, follow up period and outcome measures, with high or unclear bias often observed. More rigorous RCTs, with clearly described interventions and standardised outcome measures, are needed to confirm these findings.",1783933292.0, Journal Article,2016
