,Title,Abstract,StoreId,documentType,year
79,Does a novel training in mental imagery reduce pathological worry?,"Worry is a verbal and abstract thought activity with only little mental imagery involved. It has been shown that this processing bias leads to hampered emotional processing of worry topics so that worry is maintained in the long run. However, there is some evidence that mental imagery during worrying has the opposite effect: It leads to stronger emotional reactions than verbal thoughts and thereby fosters emotional processing of worry topics. In the present study, we examined whether training mental imagery reduces pathological worry. We compared the effect of a novel training in mental imagery (TMI; n = 37) on various worry-related outcomes to a control training in verbal thinking (TVT; n = 38) and a waiting-list control group (n = 36) in a sample of pathologically high worriers. Both trainings showed significant within-group decline regarding e.g. pathological worry activity, worry-related impairment and anxiety assessed both one and five weeks after the training. Cohen's d on different outcome measures ranged from .39 to 1.17. However, unexpectedly, there were no significant differences between groups on any worry- or affect-related outcome measures. In, sum our training in general mental imagery skills turned out to be a promising intervention for the reduction of pathological worry. However, we found a training in verbal thinking to also have unexpected beneficial effects. The theoretical and clinical implications of these findings and methodological limitations of our study are discussed.",2117380882.0, Journal Article,2018
80,Novelty-facilitated extinction and the reinstatement of conditional human fear,"Although contemporary treatments for anxiety disorders are very efficient in reducing anxiety, return of fear after successful treatment is common which signifies a need for interventions that have a more enduring outcome. A recent laboratory study suggested that novelty-facilitated extinction, a simple modification of standard extinction which involves presenting a novel non-aversive stimulus during extinction, prevents spontaneous recovery, one laboratory analogue of return of fear. The current study assessed whether novelty-facilitated extinction can also prevent reinstatement, a second laboratory analogue of return of fear. Following differential fear conditioning, one group of participants underwent standard extinction training whereas the second was presented with a novel tone after the conditional stimulus that previously predicted the aversive unconditional stimulus (US). Three presentations of the USs alone reinstated differential electrodermal fear responses after standard extinction, but not after novelty-facilitated extinction. Moreover, replicating previous findings, the extent of return of fear was correlated with self-reported intolerance of uncertainty after standard extinction, but not after novelty-facilitated extinction. These results support the proposal that novelty-facilitated extinction training can reduce the extent of return of fear.",2117377616.0, Journal Article,2018
81,Cost-effectiveness and long-term follow-up of three forms of minimal-contact cognitive behaviour therapy for severe health anxiety: Results from a randomised controlled trial,"Strategies to increase the availability of cognitive behaviour therapy (CBT) for severe health anxiety (SHA) are needed, and this study investigated the cost-effectiveness and long-term efficacy of three forms of minimal-contact CBT for SHA. We hypothesised that therapist-guided internet CBT (G-ICBT), unguided internet CBT (U-ICBT), and cognitive behavioural bibliotherapy (BIB-CBT) would all be more cost-effective than a waiting-list condition (WLC), as assessed over the main phase of the trial. We also hypothesised that improvements would remain stable up to one-year follow-up. Adults (N = 132) with principal SHA were randomised to 12 weeks of G-ICBT, U-ICBT, BIB-CBT, or WLC. The primary measure of cost-effectiveness was the incremental cost-effectiveness ratio, or the between-group difference in per capita costs divided by the between-group difference in proportion of participants in remission. The Health anxiety inventory (HAI) was the primary efficacy outcome. G-ICBT, U-ICBT, and BIB-CBT were more cost-effective than the WLC. Over the follow-up period, the G-ICBT and BIB-CBT groups made further improvements in health anxiety, whereas the U-ICBT group did not change. As expected, all three treatments were cost-effective with persistent long-term effects. CBT without therapist support appears to be a valuable alternative to G-ICBT for scaling up treatment for SHA.",2099980221.0," Evidence Based Healthcare , Journal Article",2018
82,Excessive generalisation of conditioned fear in trait anxious individuals under ambiguity,"Trait anxiety has been widely accepted as a vulnerability factor for the development of anxiety disorders. However, few studies have examined how trait anxiety may affect fear generalisation, which is believed to be a core feature of anxiety disorders. Using a single-cue conditioning paradigm, the current study found a range of discrete generalisation gradients in both expectancy ratings and skin conductance, which were highly consistent with participants’ reported abstract rules. Trait anxious participants showed the same level of threat expectancy to the conditioned cue as low anxious participants. However they showed over-generalisation to novel test stimuli, but only when they failed to identify a clear rule. This result suggests that over-generalisation of fear may be a special case of the more general principle that trait anxiety is associated with excessive threat appraisal under conditions of ambiguity.",2099979106.0, Journal Article,2018
83,Autobiographical memory retrieval and appraisal in social anxiety disorder,"Individuals with social anxiety disorder (SADs; n = 41) and healthy controls (HCs; n = 40) were administered the Waterloo Images and Memories Interview, in which they described mental images that they tend to experience in both anxiety-provoking and non-anxiety-provoking social situations. Participants then recalled, in as much detail as possible, specific autobiographical memories of salient aversive and non-aversive social experiences that they believed led to the formation of these images. Audio-recorded memory narratives were transcribed and coded based on the procedure of the Autobiographical Interview, which provides a precise measure of the degree of episodic detail contained within each memory. Participants also rated the subjective properties of their recalled memories. Results revealed that participants across the two groups retrieved equivalent rates of both aversive and non-aversive social memories. However, SAD participants' memories of aversive events contained significantly more episodic detail than those of HCs, suggesting that they may be more highly accessible. Moreover, participants with SAD appraised their memories of aversive experiences as more distressing and intrusive than HCs, and perceived them as having a significantly greater influence on their self-perception. In contrast, no group differences were observed for memories of non-aversive events. Findings have the potential to shed new light on autobiographical memory in SAD, with implications for psychotherapeutic intervention.",2099979104.0, Journal Article,2018
84,"Pavlovian extinction of fear with the original conditional stimulus, a generalization stimulus, or multiple generalization stimuli","Exposure therapy for anxiety disorders is derived from Pavlovian extinction learning. With the aim of optimizing exposure therapy, the present study evaluated the effects of multiple extinction stimuli on inhibitory learning. In a differential fear conditioning procedure, participants were randomized to one of three extinction conditions: Extinction_CS+ received nine presentations of the original conditional stimulus (CS+); Extinction_Singular received nine presentations of a generalization stimulus (GS; stimulus similar to the CS+); and Extinction_Variety received one presentation each of nine GSs. One week later, participants returned for extinction test to the CS+, CS-, a GS from Extinction_Variety (Variable_GS), the GS from Extinction_Singular (Single_GS), and a novel GS (Novel_GS). Results showed that Extinction_CS+ exhibited less fear of the CS+ than Extinction_Singular (two dependent measures) and Extinction_Variety (three dependent measures). Additionally, Extinction_Singular had more fear of the Variable_GS than Extinction_Variety (two dependent measures) and Extinction_CS+ (one dependent measure). The results suggest that conducting extinction to the CS+ lessens conditional fear of the CS + more than extinction with GSs. Additionally, extinction with a variety of GSs lessens fear of those GSs more than repeated extinction with one GS. Results are discussed with relevance to exposure therapy for anxiety disorders.",2099978728.0, Journal Article,2018
85,Change in anxiety sensitivity and substance use coping motives as putative mediators of treatment efficacy among substance users,"Objective: Anxiety sensitivity and coping motives for substance use are processes implicated in anxiety and substance use disorder (SUD) comorbidity, and are malleable treatment targets. Little is known about whether changes in anxiety sensitivity or coping motives during cognitive behavioral therapy (CBT) for anxiety disorders (with or without CBT for SUD) mediate substance use outcomes among patients with comorbid anxiety disorders and SUD. We examined whether changes in anxiety sensitivity and coping motives during treatment for comorbid SUD and anxiety disorders (either CBT for SUD only or CBT for SUD and anxiety disorders) were associated with substance use outcomes. Methods: Repeated measurements of anxiety sensitivity and coping motives throughout treatment were examined from a randomized clinical trial comparing usual, CBT-based treatment at a substance use disorder specialty clinic (UC) to that usual care plus a brief CBT for anxiety program for patients with comorbid anxiety and substance use disorders (CALM ARC). Results: Anxiety sensitivity decline during treatment was significantly steeper among those who received CALM ARC than those in UC. Decreases in anxiety sensitivity mediated the effect of treatment group on alcohol use following treatment such that the greater reduction in anxiety sensitivity in CALM ARC explained the superior outcomes for alcohol use in CALM ARC compared to UC. Declines in substance use coping motives were not observed in either condition, and did not differ between CALM ARC and UC. Thus, declines in coping motives did not mediate substance use after treatment. Conclusions: These findings provide preliminary evidence suggesting alcohol use outcomes were related to decreasing anxiety sensitivity rather than decreasing coping motives. Implications and future directions are discussed.d coping motives for substance use are processes implicated in anxiety and substance use disorder (SUD) comorbidity, and are malleable treatment targets. Little is known about whether changes in anxiety sensitivity or coping motives during cognitive behavioral therapy (CBT) for anxiety disorders (with or without CBT for SUD) mediate substance use outcomes among patients with comorbid anxiety disorders and SUD. We examined whether changes in anxiety sensitivity and coping motives during treatment for comorbid SUD and anxiety disorders (either CBT for SUD only or CBT for SUD and anxiety disorders) were associated with substance use outcomes. Methods Repeated measurements of anxiety sensitivity and coping motives throughout treatment were examined from a randomized clinical trial comparing usual, CBT-based treatment at a substance use disorder specialty clinic (UC) to that usual care plus a brief CBT for anxiety program for patients with comorbid anxiety and substance use disorders (CALM ARC). Results Anxiety sensitivity decline during treatment was significantly steeper among those who received CALM ARC than those in UC. Decreases in anxiety sensitivity mediated the effect of treatment group on alcohol use following treatment such that the greater reduction in anxiety sensitivity in CALM ARC explained the superior outcomes for alcohol use in CALM ARC compared to UC. Declines in substance use coping motives were not observed in either condition, and did not differ between CALM ARC and UC. Thus, declines in coping motives did not mediate substance use after treatment. Conclusions These findings provide preliminary evidence suggesting alcohol use outcomes were related to decreasing anxiety sensitivity rather than decreasing coping motives. Implications and future directions are discussed.",2099978697.0, Journal Article,2018
86,Who needs more than standard care? Treatment moderators in a randomized clinical trial comparing addiction treatment alone to addiction treatment plus anxiety disorder treatment for comorbid anxiety and substance use disorders,"Introduction: Understanding for whom treatments exert their greatest effects is crucial for prescriptive recommendations that can improve overall treatment efficacy. Anxiety and substance use disorder comorbidity is prevalent and a significant public health concern. Little is known about who should receive specialized, integrated treatments to address both problems. This study aimed to examine baseline patient characteristics that predict differential outcome between typical treatment for substance use disorders (UC) compared to that treatment combined with cognitive behavioral therapy for anxiety disorders (UC + CALM ARC). Methods: We examined several putative treatment moderators in a dataset of community-based participants (N = 75) from a randomized clinical trial at an outpatient community substance use disorder (SUD) specialty clinic. Participants who met criteria for any anxiety disorder and any SUD were randomized to UC (the Intensive Outpatient Program at the clinic) or UC + CALM ARC. Outcome measures included anxiety symptoms, drug use, and alcohol use, and were assessed at pre-treatment, post-treatment, and a 6-month follow-up assessment. Results: Older age and female gender were associated with greater improvement on anxiety outcomes in UC + CALM ARC compared to UC. The presence of an alcohol use disorder was associated with greater improvement in alcohol use in UC + CALM ARC compared to UC. Higher opiate-related withdrawal symptoms and the presence of more SUDs were associated with greater improvement in drug use outcomes in UC + CALM ARC compared to UC. Conclusions: Several pre-treatment characteristics are associated with a return of symptoms for those who receive only UC, whereas the addition of CALM ARC prevented the return of symptoms. Implications for future research and preliminary clinical recommendations are discussed.",2099978583.0," Evidence Based Healthcare , Journal Article",2018
87,"Momentary experiential avoidance: Within-person correlates, antecedents, and consequences and between-person moderators","We used ecological momentary assessment to investigate momentary correlates, antecedents, and consequences of experiential avoidance (EA), and to explore whether depression and anxiety moderate these within-person relationships. Participants recorded their mood, thoughts, stress, and EA four times daily for one week. Baseline depression and anxiety were associated with EA. EA was lower when participants reported more positive mood and thoughts, and higher when participants reported more negative mood, negative thoughts, and stress. The EA-stress relationship was stronger for participants with higher depression. Lag analyses showed that negative mood, negative thoughts, and stress predicted subsequent EA. In turn, EA predicted subsequent negative mood, negative thoughts, and stress. The relationship between EA and subsequent negative thoughts was stronger for participants with higher anxiety. Participants with higher depression and anxiety had a less negative association between positive thoughts and subsequent EA. This study adds to a growing body of literature on the process of EA as it unfolds in vivo, in real-time. Findings highlight links between momentary negative internal experiences and EA (which may be especially strong for people with depression or anxiety) and suggest that certain positive subjective experiences may buffer against EA. Clinical implications and future research directions are discussed.",2099978363.0, Journal Article,2018
88,Meal and snack-time eating disorder cognitions predict eating disorder behaviors and vice versa in a treatment seeking sample: A mobile technology based ecological momentary assessment study,"Individuals with eating disorders experience high anxiety when eating, which may contribute to the high relapse rates seen in the eating disorders. However, it is unknown if specific cognitions associated with such anxiety (e.g., fears of gaining weight) may lead to engagement in eating disorder behaviors (e.g., weighing oneself). Participants (N = 66) recently treated at a residential eating disorder facility and diagnosed with an eating disorder (primarily anorexia nervosa; n = 40; 60.6%) utilized a mobile application to answer questions about mealtime cognitions, anxiety, and eating disorder behaviors four times a day for one week. Hierarchical linear models using cross-lag analyses identified that there were quasi-causal (and sometimes reciprocal) within-person relationships between specific eating disorder cognitions and subsequent eating disorder behaviors. These cognitions predicted higher anxiety during the next meal and eating disorder pathology at one-month follow-up. Interventions personalized to target these specific cognitions in real time might reduce eating disorder relapse.",2085842055.0, Journal Article,2018
89,Intolerance of uncertainty as a vulnerability factor for excessive and inflexible avoidance behavior,"Recent studies have shown that avoidance behavior may become excessive and inflexible (i.e., detached from its incentive value and resistant to extinction). On the other hand, prospective intolerance of uncertainty (P-IU) has been defined as a factor leading to excessive responding in uncertain situations. Thus, uncertain avoidance situations may be taken as a relevant scenario to examine the role of intolerance of uncertainty as a factor that facilitates excessive and inflexible avoidance behavior. In our experiment, we tested the hypothesis that P-IU is associated with excessive and inflexible avoidance in an outcome devaluation paradigm. Specifically, healthy participants learned in a free-operant discriminative task to avoid an aversive sound, and were tested in extinction to measure the sensitivity of avoidance responses to the devaluation of the sound aversiveness. The results showed that an increase in P-IU was positively associated to an increase in insensitivity to the devaluation. Moreover, P-IU was also related to an increase in the frequency of avoidance responses during the instrumental learning phase, and to resistance to extinction. Interestingly, these associations involving P-IU were still significant when trait anxiety was controlled for. The pattern of results suggests that P-IU may be a vulnerability factor for excessive and inflexible avoidance, which, in turn, has been found to be associated with several mental disorders.",2080276214.0, Journal Article,2018
90,Avoidance and escape: Defensive reactivity and trait anxiety,"Although avoidance and escape behaviors each contribute to maintaining anxiety disorders, only avoidance completely eliminates exposure to the aversive context. Current research compared anticipatory defensive engagement when aversion could either be completely avoided or escaped after initial exposure; in addition, this research examined the impact of trait anxiety on coping-related defensive engagement. Cues signaled that upcoming rapid action would avoid (block), escape (terminate), or not affect subsequent aversive exposure; the acoustic startle reflex was measured during each anticipatory interval to index defensive engagement, and blink magnitudes were compared across low-, moderate-, and high-anxious individuals. For all participants, startle was potentiated when aversive exposure was uncontrollable and attenuated when aversion was avoidable. On escape trials, on the other hand, startle potentiation increased with rising participant anxiety. Results suggest 1) defensive engagement is generally reduced in avoidance contexts relative to contexts in which exposure is certain, and; 2) trait anxiety increases defensive engagement specifically when aversive exposure can be controlled but remains certain.",2080276112.0, Journal Article,2018
91,Attention avoidance of the threat conditioned stimulus during extinction increases physiological arousal generalisation and retention,"Exposure therapy is a key component of efficacious treatment for anxiety. Biases in the allocation of attention towards versus away from threat assessed prior to exposure-based treatments such as cognitive-behavioural therapy differentially predict treatment outcomes. However, it is unclear whether monitoring versus avoiding threat stimuli influences learning during exposure. Extinction paradigms are the experimental analogue of exposure therapy. Therefore, manipulating attention towards versus away from threat during extinction trials may shed light on the role of attention during exposure therapy. This study utilised a Pavlovian fear conditioning and extinction paradigm to examine whether directing attention towards versus away from the threat conditioned stimulus (CS+) related to differences in extinction, as indexed by skin conductance responses (SCR), CS evaluations and subjective measures of anxiety. Following a fear conditioning phase in which a dog image (CS+) was paired with an aversive tone unconditioned stimulus (US) and another dog image (CS-) was presented alone, 57 participants were randomly assigned to one of three conditions during extinction in which both CSs were presented alone: monitor the CS+ (N = 19), avoid the CS+ and attend to another stimulus (N = 18), no attention manipulation control (N = 20). Eye movements were monitored for visual adherence to assigned location using horizontal electro-oculogram. In the context of the acquisition of differential conditioning and visual adherence during extinction, both active groups exhibited larger SCRs to the CS + relative to the CS- during the first extinction block compared to the control group, and the avoid group exhibited significantly larger SCRs on CS+ and CS- trials throughout the extinction phase compared to the other groups. The avoid group also exhibited less decline in SCRs to the CS+ during the extinction retest phase relative to the control group. No significant group differences were observed in between-phase CS evaluations and subjective anxiety ratings. Avoidance of threat conditioned stimuli may impair extinction learning and increase physiological arousal generalisation to safe stimuli.",2080273999.0, Journal Article,2018
92,"We cannot change the past, but we can change its meaning. A randomized controlled trial on the effects of self-help imagery rescripting on depression","Background Imagery rescripting is a psychotherapeutic technique that aims to ameliorate negative emotions by altering (i.e., rescripting) inner representations of negative memories and images. Although the treatment was initially developed for traumatized individuals, face-to-face interventions have yielded promising results for patients with other diagnoses as well. The present study explored the feasibility and efficacy of the approach when used as a self-help intervention for depression. Method A total of 127 individuals with diagnosed depression were randomly allocated to either a wait-list control condition or received a brief or long version of a manual teaching imagery rescripting. Six weeks after inclusion, patients were invited to participate in the post assessment. The Beck Depression Inventory (BDI-II) served as the primary outcome (registered at ClinicalTrials.gov (NCT03299127). Results The long version was superior to the wait-list control condition on the BDI-II, self-esteem, and quality of life at a medium effect size. No effects emerged for anxiety. No significant between-group differences were found for the brief version. Moderation analyses indicated that the self-help approach seems particularly beneficial for those scoring high on symptoms, willingness to change, and expectancy (baseline). Most patients indicated they would use the technique in the future. Discussion The efficacy of imagery rescripting was confirmed when applied via self-help. Use of the long form of the manual is recommended. Future studies are needed to ascertain whether treatment effects are sustained over time.",2080273962.0," Evidence Based Healthcare , Journal Article",2018
93,Processes and pathways mediating the experience of social anxiety and negative rumination,"Negative rumination in social anxiety disorder (SAD) occurs in anticipation of a social event (pre-event rumination) and in its aftermath (post-event rumination). Both are proposed to be key maintaining factors of the vicious cycle of social anxiety. Despite this, there is a dearth of research investigating the processes that mediate the relationship between social anxiety and pre-event rumination and uncertainty regarding the cognitive and attentional processes that mediate the relationship between social anxiety and post-event rumination. To investigate this further, the current study utilised a clinical sample of participants with SAD to determine the hypothesised mediators of a social anxiety and pre-event model (N = 239) and a social anxiety and post-event rumination model (N = 216). Results from path analyses were broadly consistent with cognitive models of SAD that posit several interrelated processes mediate the relationship between social anxiety and pre- and post-event rumination. Results also indicated slightly different processes showed stronger prediction of pre-event rumination (i.e., biased performance appraisals) and post-event rumination (i.e., negative attentional focus). Treatment recommendations that aim to address the maladaptive role of negative rumination in social anxiety are made in keeping with the inter-connected and dynamic role played by cognitive and attentional processes in heightening social anxiety.",2065253288.0, Journal Article,2018
