,Title,Abstract,StoreId,documentType,year
10,Blended care in the treatment of subthreshold symptoms of depression and psychosis in emerging adults: A randomised controlled trial of Acceptance and Commitment Therapy in Daily-Life (ACT-DL),"In this study, the feasibility and efficacy of Acceptance and Commitment Therapy in Daily Life (ACT-DL), ACT augmented with a daily life application, was investigated in 55 emerging adults (age 16 to 25) with subthreshold depressive and/or psychotic complaints. Participants were randomized to ACT-DL (n = 27) or to active control (n = 28), with assessments completed at pre- and post-measurement and 6- and 12-months follow-up. It took up to five (ACT-DL) and 11 (control) months to start group-based interventions. Participants attended on average 4.32 out of 5 ACT-DL sessions. On the app, they filled in on average 69 (48%) of signal-contingent beep-questionnaires, agreed to 15 (41%) of offered beep-exercises, initiated 19 on-demand exercises, and rated ACT-DL metaphors moderately useful. Relative to active control, interviewer-rated depression scores decreased significantly in ACT-DL participants (p = .027). Decreases in self-reported depression, psychotic-related distress, anxiety, and general psychopathology did not differ between conditions. ACT-DL participants reported increased mean NA (p = .011), relative to active controls. Mean PA did not change in either group, nor did psychological flexibility. ACT-DL is a feasible intervention, although adaptations in future research may improve delivery of and compliance with the intervention. There were mixed findings for its efficacy in reducing subthreshold psychopathology in emerging adults. Dutch Trial Register no.: NTR3808.",2443883849.0," Evidence Based Healthcare , Journal Article",2020
11,Mental imagery in generalized anxiety disorder: A comparison with healthy control participants,"Mental imagery plays a prominent role across psychopathology. However, its quality and role in generalized anxiety disorder (GAD) have not been examined as extensively as in other disorders. The goal of the present study was to obtain a better understanding of general imagery processes and individual differences in people with GAD. Adults with GAD (N = 31) were compared to a Healthy Control (HC) group (N = 32) across mental imagery domains as per Pearson, Deeprose, Wallace-Hadrill, Heyes, and Holmes (2013)'s framework: cognitive, general use/experience, and clinical. No differences were found between the GAD and HC groups on cognitive aspects of imagery. Both groups were also similar in their ability to imagine experiences across sensory modalities. No differences were found between groups in their spontaneous use of imagery in everyday situations, or in vividness of sensory-perceptual imagery. For clinical aspects of imagery, between-group differences emerged in the experience of prospective imagery; those with GAD reported greater ""pre-experiencing"" (""intrusive, prospective, personally-relevant imagery""; Deeprose &amp; Holmes, 2010), rated imagined future negative scenarios as more vivid, more likely, and more personally relevant, and evaluated the experience of these images as more intense than did HCs. Taken together, findings suggest that the presence of intrusive mental imagery distinguishes individuals with GAD from those without psychopathology. Findings could help improve interventions utilizing imagery techniques.",2434467984.0, Journal Article,2020
12,"Reflecting on rumination: Consequences, causes, mechanisms and treatment of rumination","We review research showing that rumination has multiple negative consequences: (a) exacerbating psychopathology by magnifying and prolonging negative mood states, interfering with problem-solving and instrumental behaviour and reducing sensitivity to changing contingencies; (b) acting as a transdiagnostic mental health vulnerability impacting anxiety, depression, psychosis, insomnia, and impulsive behaviours; (c) interfering with therapy and limiting the efficacy of psychological interventions; (d) exacerbating and maintaining physiological stress responses. The mechanisms underlying rumination are examined, and a model (H-EX-A-GO-N – Habit development, EXecutive control, Abstract processing, GOal discrepancies, Negative bias) is proposed to account for the onset and maintenance of rumination. H-EX-A-GO-N outlines how rumination results from dwelling on problematic goals developing into a learnt habit that involves the tendency to process negative information in an abstract way, particularly in the context of poor executive control and negative information-processing biases. These proximal factors integrate experimental evidence to provide a partial answer to the critical question of what maintains rumination. They constitute a pathway by which more distal biological and environmental factors increase the likelihood of rumination developing. Treatments for rumination are reviewed, with preliminary trials suggesting that psychological interventions designed to specifically target these mechanisms may be effective at reducing rumination.",2434467918.0, Journal Article,2020
13,Linking inhibition and anxiety symptoms following sleep restriction: The moderating role of prior sleep efficiency,"Although sleep loss increases state anxiety, the effects of partial sleep restriction on specific anxiety symptoms and mechanisms that may influence this relation remain unknown. It is also unknown whether prior sleep buffers the impact of sleep restriction on anxiety symptoms. Thus, the present study examined the relations between inhibition and repetitive negative thinking (RNT), obsessions, and other OCD symptoms following sleep restriction and the moderating role of prior night's sleep efficiency. Healthy sleeping adults (n = 73) completed measures of inhibition, anxiety symptoms, and sleep before and after one night of sleep restriction (4 h between 4:00am and 8:00am). Results indicate significant associations between decreased post-sleep restriction inhibition and increased post-sleep restriction RNT and obsessions. Prior night's subjective and objective sleep efficiency significantly moderated these relations, such that the highest post-sleep restriction anxiety symptoms were reported by those with the lowest post-sleep restriction inhibition and the lowest pre-sleep restriction sleep efficiency. These findings suggest decreased inhibition may be one mechanism by which sleep loss affects anxiety, and those with worse sleep prior to acute sleep loss may be particularly vulnerable. The implications for the prevention and treatment of anxiety-related disorders characterized by intrusive cognition are discussed.",2434467152.0, Journal Article,2020
14,"Avoidance and its bi-directional relationship with conditioned fear: Mechanisms, moderators, and clinical implications","Fear motivates different types of defensive behaviors. These behaviors are, however, not mere byproducts of fear. In this review, we highlight a bi-directional relationship between conditioned fear and instrumental defensive behavior in humans. We discuss mechanisms involved in the link from fear to goal-directed avoidance (e.g., relief, generalization), that may become habitual. These defensive behaviors may in turn reduce, preserve, or amplify fear responding (e.g., protection-from-extinction, behavior-as-information). Multiple factors moderate the bi-directional relationship. Evidence for amplifying and dampening effects of inter-individual differences (e.g., trait anxiety, distress tolerance), intra-individual states (e.g., stress), and external factors (e.g., incentives for competing behavior) on goal-directed and/or habitual defensive behavior is reviewed. However, the exact mechanisms by which these factors moderate the bi-directional relationship are still largely unknown (e.g., modulating avoidance directly vs. indirectly via conditioned fear). Finally, we discuss major implications: First, understanding factors moderating the bi-directional relationship provides insights into risk and resilience factors for anxious psychopathology. Second, specific experimental models and clinical interventions can be mapped onto distinct defensive behaviors (e.g., goal-directed vs. habitual avoidance). More precise matching will help to develop nuanced models and interventions to reduce pathological behaviors and individualize treatments.",2376945118.0, Journal Article,2020
15,Test of an Anxiety Sensitivity Amelioration Program for at-risk youth (ASAP-Y),"Objective: Adult research supports the efficacy of targeting the malleable risk factor of anxiety sensitivity (AS) in preventing anxiety and related psychopathology. However, very little work has evaluated the impact of AS reduction among youth, which is unfortunate given adolescence is a ""core risk"" period in terms of disorder onset. Method: The primary project aim was to test the effects of an Anxiety Sensitivity Amelioration Program for Youth (ASAP-Y) among a sample of 88 youth aged 10–14 years with elevated AS. High AS youth and a parent were randomly assigned to either the ASAP-Y, which consisted of psychoeducation and experimenter-led and parent-led exposures, or a general health information control condition. Results: Youth in the intervention condition sustained low AS levels across the intervention period, and although AS levels in both conditions decreased from baseline to the one-month assessment, this decrease was more pronounced at one-month for youth in the intervention condition. Further, significant indirect effects of condition on one-month anxiety and depression symptoms via reduced AS were detected. Homework compliance rates and self-report data support the acceptability of the ASAP-Y. Contrary to hypotheses, differences between conditions in emotional reactivity elicited using experimental psychopathology methods were not observed. Conclusions: The current findings offer preliminary support for the ASAP-Y as an acceptable selective preventive intervention for at-risk youth, with specific anxiety- and depression-related effects through reduced AS.",2376945091.0, Journal Article,2020
16,"Beliefs about losing control, obsessions, and caution: An experimental investigation","Fear of acting on unwanted impulses (e.g., stabbing a loved one) and avoidance of threatening stimuli (e.g., knives) are common phenomena in obsessive-compulsive disorder (OCD). Cognitive models of OCD suggest that maladaptive beliefs underlie the development and maintenance of symptoms. The goal of this experiment was to determine whether beliefs about losing control over one's behaviour lead to experiencing anxiety and intrusive thoughts while approaching stimuli that are commonly feared in OCD, and to behaving more cautiously while interacting with the stimuli. Undergraduate participants (N = 128) were provided with false feedback about the meaning of their intrusive thoughts: ""having intrusive thoughts means that you are likely to lose control over your behaviour"" versus ""intrusive thoughts are normal"". Participants were then asked to approach sharp knives in a stepwise manner (i.e., behavioural approach test; BAT). Afterwards, they sorted the stimuli in a knife block as quickly as possible. Participants with higher (versus lower) beliefs about losing control experienced significantly increasing anxiety throughout the BAT. They also remembered experiencing more intrusive thoughts throughout the protocol and perceived themselves as less cautious while sorting the knives. Interestingly, objective measures of intrusive thoughts and caution were not significantly different between conditions.",2376944710.0, Journal Article,2020
17,A review on mental imagery in fear conditioning research 100 years since the 'Little Albert' study,"Since the seminal 'Little Albert' study by Watson and Rayner (1920), fear conditioning has become one of the most commonly used paradigms for studying the etiology of anxiety-related disorders. In a fear conditioning procedure, a (neutral) conditioned stimulus (CS) is paired with an aversive unconditioned stimulus (US), resulting in fear-related conditioned responses (CRs) to the CS. Whereas fear conditioning research initially focused on observable elements in the environment (i.e., CSs, USs, and their contingency) and their effects (i.e., CRs), subsequent research indicated that attention should also be given to unobservable mental events (e.g., intrusive memories of aversive outcomes) to more fully account for the symptomatology of anxiety disorders. In this paper, we review the research relating to four major research questions on the relationship between mental imagery and fear conditioning: (1) Can mental imagery substitute for actual stimulus administration? (2) Can mental imagery inflate CRs? (3) Can fear conditioning result in the installment of mental images as CRs (i.e., intrusions)? (4) Can mental imagery-based interventions reduce CRs? For all these research questions, tentative confirmatory evidence has been found and these findings corroborate contemporary conditioning theories. Nonetheless, we point to several open questions and methodological issues that require further research.",2376944520.0, Journal Article,2020
18,Distress and anhedonia as predictors of depression treatment outcome: A secondary analysis of a randomized clinical trial,"Two core features of depression include depressed mood (heightened distress) and anhedonia (reduced pleasure). Despite their centrality to depression, studies have not examined their contribution to treatment outcomes in a randomized clinical trial providing mainstream treatments like antidepressant medications (ADM) and cognitive therapy (CT). We used baseline distress and anhedonia derived from a factor analysis of the Mood and Anxiety Symptom Questionnaire to predict remission and recovery in 433 individuals with recurrent/chronic major depressive disorder. Patients were provided with only ADM or both ADM and CT. Overall, higher baseline distress and anhedonia predicted longer times to remission within one year and recovery within three years. When controlling for treatment condition, distress improved prediction of outcomes over and above anhedonia, while anhedonia did not improve prediction of outcomes over and above distress. Interactions with treatment condition demonstrated that individuals with higher distress and anhedonia benefited from receiving CT in addition to ADM, whereas there was no added benefit of CT for individuals with lower distress and anhedonia. Assessing distress and anhedonia prior to treatment may help select patients who will benefit most from CT in addition to ADM. For the treatments and outcome measures tested, utilizing distress to guide treatment planning may yield the greatest benefit.",2358489720.0," Evidence Based Healthcare , Journal Article",2020
19,Approach and avoidance patterns in reward learning across domains: An initial examination of the Social Iowa Gambling Task,"The current study examines learning patterns in response to both monetary and social incentives through both approach and avoidance behaviors using modified versions of the Iowa Gambling Task. Specifically, we investigated learning in response to both positive and negative feedback in a sample of 191 undergraduate students. The social task was a novel paradigm, and social feedback were images of faces displaying positive and negative emotions. We examined internal validity of the tasks through modeling changes in approach and avoidance. We also explored associations between approach and avoidance learning and individual differences in anxiety and social anxiety, depression and well-being, general anhedonia and social closeness, and fun-seeking, using multilevel models (MLMs). Results showed that both the monetary and social tasks demonstrated learning as shown by decreases in plays on disadvantageous decks across the task. Additionally, we found that overall task performance on the monetary task was associated with fun-seeking and overall task performance on the social task was associated with fun-seeking and depressive symptoms. Initial findings suggest promise for the novel task in the examination of social avoidance learning.",2358477863.0, Journal Article,2020
20,Human fear conditioning: From neuroscience to the clinic,"Both clinicians and neuroscientists have been long interested in the topic of fear conditioning, with recent advances in neuroscience, in particular, igniting a shared interest in further translation between these domains. Here, we review some historical aspects of this relationship and the progress that has been made in translating the neuroscientific study of fear conditioning to the conceptualization and treatment of mental disorders, especially anxiety-related disorders. We also address some conceptual and methodological challenges faced by this research, and offer some suggestions to support future progress in the field.",2348318096.0, Journal Article,2020
21,"Intrusive images of a distressing future: Links between prospective mental imagery, generalized anxiety and a tendency to suppress emotional experience in youth","Distressing intrusive images commonly occur in anxiety. Worry may function to reduce the emotional power of intrusive imagery, but this also prevents emotional processing. As worry is a future-orientated process, suppression of intrusive future imagery could be particularly pertinent to generalized anxiety. Here, we investigate whether youth high in symptoms of generalized anxiety (compared to depression and social anxiety) experience greater impact of future imagery (more intrusions, hyperarousal and avoidance), and whether this relationship varies as a function of the tendency to suppress or reappraise emotional experience. These relationships are important in adolescence, when generalized anxiety commonly begins and emotional regulation strategies develop. Participants (n = 352, age 11–16) completed measures of symptomatology, the impact of prospective personally-relevant imagery (IFES) and emotional regulation strategies. IFES scores correlated with an established measure of prospective imagery. Higher IFES scores were uniquely associated with more symptoms of generalized anxiety and depression, but not with social anxiety. A tendency to supress emotion was related to higher IFES scores and moderated the relationship between generalized anxiety and IFES (but not between depression and IFES). This provides initial impetus to develop novel approaches to investigate and intervene cognitively with negative prospective imagery in adolescent generalized anxiety.",2348317808.0, Journal Article,2020
22,Further characterization of relief dynamics in the conditioning and generalization of avoidance: Effects of distress tolerance and intolerance of uncertainty,"Avoidance behaviors are central to the anxiety disorders and implicated in many other forms of psychopathology, but the reinforcing mechanism of avoidance remains largely elusive. It has been suggested that subjective relief during successful omission of threat may serve as a reinforcer and contribute to the development of excessive avoidance. Also, relatively little is known about how avoidance behaviors generalize and what the role is of relief in generalization. The purpose of this experiment was three-fold: (1) to investigate the influence of anxiety-traits on the dynamics of relief during avoidance learning, (2) to characterize the dynamics of relief during avoidance generalization, and (3) to investigate the generalization of avoidance behavior over a dimension of avoidability. In a large sample of 101 participants, two lamp colors (CS+) were first associated with an aversive electrical stimulation (US), while a third color was not (CS-). Next, clicking a button during one CS + could effectively avoid the US (CS + av), but not during the other (CS + unav). Finally, avoidance generalization was tested via button clicks during morphed colors between CS + av and CS + unav (avoidability dimension), and to morphed colors between CS + av and CS- (safety dimension). Throughout the experiment, a relief rating scale appeared whenever a lamp color was not followed by the US. Results revealed that anxiety traits (distress tolerance and intolerance of uncertainty) were associated with higher levels of avoidance and subjective relief. In addition, gradients of avoidance generalization and relief were observed over dimensions of avoidability (CS + av → CS + unav) and safety (CS + av → CS-). Together, these results suggest a role for excessive relief in the development and generalization of maladaptive avoidance.",2348317769.0, Journal Article,2020
23,Devaluation of threat memory using a dual-task intervention does not reduce context renewal of fear,"Many patients who benefit from exposure-based therapy for anxiety disorders fail to maintain their gains. Learned fear may return when they encounter phobic stimuli in a different context than the one in which extinction occurred. In the current pre-registered experiment, we tested whether threat memory devaluation reduces context renewal of fear. A dual-task intervention was used to devalue threat memory. During this intervention, individuals recall the threat memory while simultaneously performing a demanding secondary task (e.g., making eye movements). On day 1, participants (N = 75) underwent fear acquisition with an aversive film clip in context A. On day 2, 25 participants were assigned to each group, namely a dual-task group, or one of two control groups: recall only task (without the dual-task) or no intervention. Afterwards, all participants underwent extinction training in context B and were then exposed to context A again in a test phase. The dual-task intervention effectively degraded threat memory compared to no intervention, but the recall only intervention was also partly effective. However, all three groups showed comparable fear renewal on subjective and physiological measures. This indicates that threat memory devaluation was not effective to prevent context renewal.",2348317700.0, Journal Article,2020
24,"When negative interpretations persist, positive emotions don't! Inflexible negative interpretations encourage depression and social anxiety by dampening positive emotions","Research on emotion regulation difficulties has been instrumental in understanding hallmark features of depression and social anxiety. Yet, the cognitive mechanisms that give rise to maladaptive patterns of emotion regulation strategy use remain underspecified. This investigation examined the association of negative interpretation inflexibility and interpretation biases with the use of common emotion regulation strategies in response to negative and positive emotional experiences (repetitive negative thinking, positive reappraisal, and dampening). Study 1 (N = 250) found that inflexibility in revising negative interpretations in response to disconfirmatory positive information was related to the dampening of positive emotions, but not to repetitive negative thinking or positive reappraisal. Importantly, dampening mediated the relation between inflexible negative interpretations and symptoms of both depression and social anxiety. This mediation model was further supported by the data from Study 2 (N = 294). Across both studies, negative interpretation bias was related to repetitive negative thinking and dampening, whereas positive interpretation bias was related to positive reappraisal. Collectively, these results suggest that both interpretation inflexibility and interpretation biases may contribute to difficulties in emotion regulation related to depression and social anxiety.",2348311510.0, Journal Article,2020
15,A randomized controlled trial on the comparative effectiveness of mindfulness-based cognitive therapy and health qigong-based cognitive therapy among Chinese people with depression and anxiety disorders,"Background: The goal of this study was to investigate treatment outcome and related intervention processes of mindfulness-based cognitive therapy versus health qigong-based cognitive therapy versus waitlist control among individuals with mood disorders. Methods: A total of 187 individuals with mood disorders were randomized and allocated into mindfulness-based cognitive therapy, health qigong-based cognitive therapy, or waitlist control groups. All participants were assessed at three time points with regard to depressive and anxiety symptoms, physical and mental health status, perceived stress, sleep quality, and self-efficacy. Linear mixed models analysis was used to test the individual growth model by studying the longitudinal data. Results: Mindfulness-based cognitive therapy and health qigong-based cognitive therapy both produced greater improvements on all outcome measures as compared with waitlist control. Relatively, more reductions of mood symptoms were observed in the health qigong-based cognitive therapy group as compared with the mindfulness-based cognitive therapy group. Health qigong-based cognitive therapy is more conducive to physical health status whereas mindfulness-based cognitive therapy has more favorable mental health outcomes. Individual growth curve models indicated that alterations in perceived stress was the common predictor of mood changes in both intervention groups. Conclusions: The predominant emphasis on physical health in health qigong-based cognitive therapy makes it more acceptable and effective than mindfulness-based cognitive therapy as applied in Chinese individuals with mood disorders. The influence of Chinese culture is discussed. (PsycInfo Database Record (c) 2021 APA, all rights reserved) (Source: journal abstract)",2487173310.0," Journal , Peer Reviewed Journal , Journal Article",2020
