,Title,Abstract,StoreId,documentType,year
343,Psychological treatment of hypnotic-dependent insomnia in a primarily older adult sample,"  This study tested cognitive behavior therapy (CBT) in hypnotic-dependent, late middle-age and older adults with insomnia. Seventy volunteers age 50 and older were randomized to CBT plus drug withdrawal, placebo biofeedback (PL) plus drug withdrawal, or drug withdrawal (MED) only. The CBT and PL groups received eight, 45 min weekly treatment sessions. The drug withdrawal protocol comprised slow tapering monitored with about six biweekly, 30 min sessions. Assessment including polysomnography (PSG), sleep diaries, hypnotic consumption, daytime functioning questionnaires, and drug screens collected at baseline, posttreatment, and 1-year follow-up. Only the CBT group showed significant sleep diary improvement, sleep onset latency significantly decreased at posttreatment. For all sleep diary measures for all groups, including MED, sleep trended to improvement from baseline to follow-up. Most PSG sleep variables did not significantly change. There were no significant between group differences in medication reduction. Compared to baseline, the three groups decreased hypnotic use at posttreatment, down 84%, and follow-up, down 66%. There was no evidence of withdrawal side-effects. Daytime functioning, including anxiety and depression, improved by posttreatment. Rigorous methodological features, including documentation of strong treatment implementation and the presence of a credible placebo, elevated the confidence due these findings. Gradual drug withdrawal was associated with substantial hypnotic reduction at posttreatment and follow-up, and withdrawal side-effects were absent. When supplemented with CBT, participants accrued incremental self-reported, but not PSG, sleep benefits.",1461764389.0, Feature,2013
344,Reducing depression in 9-10 year old children in low SES schools: A longitudinal universal randomized controlled trial,"  The Aussie Optimism: Positive Thinking Skills Program (AOP-PTS) is an innovative curriculum-based mental health promotion program based on cognitive and behavioural strategies. The program is aimed at preventing depressive and anxiety symptoms and disorders in middle primary school children aged 9-10 years. Students from 22 low SES primary schools (N = 910) were randomly assigned to an intervention or a control group and assessed at baseline, post-test, 6 months and 18 months. The intervention group received the program implemented by teachers and the control group received their regular Health Education curriculum. Students completed questionnaires on depression, anxiety, and attribution style. At risk students were further assessed with the computerised Diagnostic Interview for Children and Adolescents. Parents reported on their children's externalising and internalising problems at home. Children in the intervention condition reported a significant pre-post reduction in depressive symptoms, and there was a significant pre-post reduction in parent-reported emotional difficulties which was maintained at 6 month follow-up; no changes were evident in the control group. Both groups showed significant improvements in child-reported anxiety and attribution style, and significant improvements in parent-reported pro-social behaviours. For both groups, there were no significant post-baseline changes in incidence and recovery rates for depression, anxiety, or internalising symptoms. These findings suggest that AOP-PTS has the potential to treat depressive symptomatology in the immediate term but the effects were not sustained. There is also evidence of improved emotional resilience up to 6 months following the program. Further follow-up to investigate longer term effects is needed. [PUBLICATION ABSTRACT]",1461764361.0, Feature,2013
345,Randomised controlled trial of group cognitive behavioural therapy for comorbid anxiety and depression in older adults,"  Anxiety and depression are commonly comorbid in older adults and are associated with worse physical and mental health outcomes and poorer response to psychological and pharmacological treatments. However, little research has examined the effectiveness of psychological programs to treat comorbid anxiety and depression in older adults. Sixty-two community dwelling adults aged over 60 years with comorbid anxiety and depression were randomly allocated to group cognitive behavioural therapy or a waitlist condition and were assessed immediately following and three months after treatment. After controlling for cognitive ability at pre-treatment, cognitive behaviour therapy resulted in significantly greater reductions, than waitlist, on symptoms of anxiety and depression based on a semi-structured diagnostic interview rated by clinicians unaware of treatment condition. Significant time by treatment interactions were also found for self-report measures of anxiety and depression and these gains were maintained at the three month follow up period. In contrast no significant differences were found between groups on measures of worry and well-being. In conclusion, group cognitive behavioural therapy is efficacious in reducing comorbid anxiety and depression in geriatric populations and gains maintain for at least three months. [PUBLICATION ABSTRACT]",1461764238.0, Feature,2013
346,Motivational support provided via email improves the effectiveness of internet-delivered self-help treatment for insomnia: A randomized trial,"  Internet-delivered treatment is effective for insomnia, but little is known about the beneficial effects of support. The aim of the current study was to investigate the additional effects of low-intensity support to an internet-delivered treatment for insomnia. Two hundred and sixty-two participants were randomized to an internet-delivered intervention for insomnia with (n = 129) or without support (n = 133). All participants received an internet-delivered cognitive behavioral treatment for insomnia. In addition, the participants in the support condition received weekly emails. Assessments were at baseline, post-treatment, and 6-month follow-up. Both groups effectively ameliorated insomnia complaints. Adding support led to significantly higher effects on most sleep measures (d = 0.3-0.5; p &lt; 0.05), self-reported insomnia severity (d = 0.4; p &lt; 0.001), anxiety, and depressive symptoms (d = 0.4; p &lt; 0.01). At the 6-month follow-up, these effects remained significant for sleep efficiency, sleep onset latency, insomnia symptoms, and depressive symptoms (d = 0.3-0.5; p &lt; 0.05). Providing support significantly enhances the benefits of internet-delivered treatment for insomnia on several variables. It appears that motivational feedback increases the effect of the intervention and encourages more participants to complete the intervention, which in turn improves its effectiveness. [PUBLICATION ABSTRACT]",1461763933.0, Feature,2013
347,The effects of venlafaxine and cognitive behavioral therapy alone and combined in the treatment of co-morbid alcohol use-anxiety disorders,"The effects of the antidepressant venlafaxine (VEN-225 mg daily) and transdiagnostic cognitive behavioral treatment (CBT) alone and in combination on alcohol intake in subjects with co-morbid alcohol use disorders (AUDs) and anxiety disorders were compared. Drinking outcomes and anxiety were assessed for 81 subjects treated for 11 weeks with one of 4 conditions: 1) VEN-CBT, 2) VEN-Progressive Muscle Relaxation therapy (PMR), 3) Placebo (PLC)-CBT and 4) a comparison group of PLC-PMR. For subjects who reported taking at least one dose of study medication, the Time * Group interaction was significant for percent days of heavy drinking and drinks consumed per day. For the measure of percent days heavy drinking, the paired comparison of PLC-CBT versus PLC-PMR group indicated that the PLC-CBT group had greater drinking reductions, whereas other groups were not superior to the comparison group. In Week 11, the proportion of subjects in the PLC-CBT group that had a 50% reduction from baseline in percent days heavy drinking was significantly greater than those in the comparison group. Of the 3 'active treatment' groups only the PLC-CBT group had significantly decreased heavy drinking when contrasted to the comparison group. This finding suggests that the transdiagnostic CBT approach of Barlow and colleagues may have value in the management of heavy drinking in individuals with co-morbid alcoholism and anxiety. [Copyright Elsevier Ltd.]",1541981474.0, Journal Article,2013
348,Mechanisms of change in cognitive behavioral therapy for panic disorder: The unique effects of self-efficacy and anxiety sensitivity,"The present study examined temporal dependencies of change of panic symptoms and two promising mechanisms of change (self-efficacy and anxiety sensitivity) during an 11-session course of cognitive-behavior therapy (CBT) for Panic Disorder (PD). 361 individuals with a principal diagnosis of PD completed measures of self-efficacy, anxiety sensitivity, and PD symptoms at each session during treatment. Effect size analyses indicated that the greatest changes in anxiety sensitivity occurred early in treatment, whereas the greatest changes in self-efficacy occurred later in treatment. Results of parallel process latent growth curve models indicated that changes in self-efficacy and anxiety sensitivity across treatment uniquely predicted changes in PD symptoms. Bivariate and multivariate latent difference score models indicated, as expected, that changes in anxiety sensitivity and self-efficacy temporally preceded changes in panic symptoms, and that intraindividual changes in anxiety sensitivity and self-efficacy independently predicted subsequent intraindividual changes in panic symptoms. These results provide strong evidence that changes in self-efficacy and anxiety sensitivity during CBT influence subsequent changes in panic symptoms, and that self-efficacy and anxiety sensitivity may therefore be two distinct mechanisms of change of CBT for PD that have their greatest impact at different stages of treatment. [Copyright Elsevier Ltd.]",1541979997.0, Journal Article,2013
349,Implementation of Cognitive Therapy for PTSD in routine clinical care: Effectiveness and moderators of outcome in a consecutive sample,"Objective: Trauma-focused psychological treatments are recommended as first-line treatments for Posttraumatic Stress Disorder (PTSD), but clinicians may be concerned that the good outcomes observed in randomized controlled trials (RCTs) may not generalize to the wide range of traumas and presentations seen in clinical practice. This study investigated whether Cognitive Therapy for PTSD (CT-PTSD) can be effectively implemented into a UK National Health Service Outpatient Clinic serving a defined ethnically mixed urban catchment area. Method: A consecutive sample of 330 patients with PTSD (age 17-83) following a wide range of traumas were treated by 34 therapists, who received training and supervision in CT-PTSD. Pre and post treatment data (PTSD symptoms, anxiety, depression) were collected for all patients, including dropouts. Hierarchical linear modeling investigated candidate moderators of outcome and therapist effects. Results: CT-PTSD was well tolerated and led to very large improvement in PTSD symptoms, depression and anxiety. The majority of patients showed reliable improvement/clinically significant change: intent-to-treat: 78.8%/57.3%; completer: 84.5%/65.1%. Dropouts and unreliable attenders had worse outcome. Statistically reliable symptom exacerbation with treatment was observed in only 1.2% of patients. Treatment gains were maintained during follow-up (M = 280 days, n = 220). Few of the selection criteria used in some RCTs, demographic, diagnostic and trauma characteristics moderated treatment outcome, and only social problems and needing treatment for multiple traumas showed unique moderation effects. There were no random effects of therapist on symptom improvement, but therapists who were inexperienced in CT-PTSD had more dropouts than those with greater experience. Conclusions: The results support the effectiveness of CT-PTSD and suggest that trauma-focused cognitive behavior therapy can be successfully implemented in routine clinical services treating patients with a wide range of traumas. [Copyright Elsevier Ltd.]",1541976543.0, Journal Article,2013
350,Implementation of Cognitive Therapy for PTSD in routine clinical care: Effectiveness and moderators of outcome in a consecutive sample,"  Trauma-focused psychological treatments are recommended as first-line treatments for Posttraumatic Stress Disorder (PTSD), but clinicians may be concerned that the good outcomes observed in randomized controlled trials (RCTs) may not generalize to the wide range of traumas and presentations seen in clinical practice. This study investigated whether Cognitive Therapy for PTSD (CT-PTSD) can be effectively implemented into a UK National Health Service Outpatient Clinic serving a defined ethnically mixed urban catchment area. A consecutive sample of 330 patients with PTSD (age 17-83) following a wide range of traumas were treated by 34 therapists, who received training and supervision in CT-PTSD. Pre and post treatment data (PTSD symptoms, anxiety, depression) were collected for all patients, including dropouts. Hierarchical linear modeling investigated candidate moderators of outcome and therapist effects. CT-PTSD was well tolerated and led to very large improvement in PTSD symptoms, depression and anxiety. The majority of patients showed reliable improvement/clinically significant change: intent-to-treat: 78.8%/57.3%; completer: 84.5%/65.1%. Dropouts and unreliable attenders had worse outcome. Statistically reliable symptom exacerbation with treatment was observed in only 1.2% of patients. Treatment gains were maintained during follow-up (M = 280 days, n = 220). Few of the selection criteria used in some RCTs, demographic, diagnostic and trauma characteristics moderated treatment outcome, and only social problems and needing treatment for multiple traumas showed unique moderation effects. There were no random effects of therapist on symptom improvement, but therapists who were inexperienced in CT-PTSD had more dropouts than those with greater experience. The results support the effectiveness of CT-PTSD and suggest that trauma-focused cognitive behavior therapy can be successfully implemented in routine clinical services treating patients with a wide range of traumas.",1441440998.0, Feature,2013
351,Mechanisms of change in cognitive behavioral therapy for panic disorder: The unique effects of self-efficacy and anxiety sensitivity,"  The present study examined temporal dependencies of change of panic symptoms and two promising mechanisms of change (self-efficacy and anxiety sensitivity) during an 11-session course of cognitive-behavior therapy (CBT) for Panic Disorder (PD). 361 individuals with a principal diagnosis of PD completed measures of self-efficacy, anxiety sensitivity, and PD symptoms at each session during treatment. Effect size analyses indicated that the greatest changes in anxiety sensitivity occurred early in treatment, whereas the greatest changes in self-efficacy occurred later in treatment. Results of parallel process latent growth curve models indicated that changes in self-efficacy and anxiety sensitivity across treatment uniquely predicted changes in PD symptoms. Bivariate and multivariate latent difference score models indicated, as expected, that changes in anxiety sensitivity and self-efficacy temporally preceded changes in panic symptoms, and that intraindividual changes in anxiety sensitivity and self-efficacy independently predicted subsequent intraindividual changes in panic symptoms. These results provide strong evidence that changes in self-efficacy and anxiety sensitivity during CBT influence subsequent changes in panic symptoms, and that self-efficacy and anxiety sensitivity may therefore be two distinct mechanisms of change of CBT for PD that have their greatest impact at different stages of treatment. [PUBLICATION ABSTRACT]",1441440995.0, Feature,2013
352,The effects of venlafaxine and cognitive behavioral therapy alone and combined in the treatment of co-morbid alcohol use-anxiety disorders,"  The effects of the antidepressant venlafaxine (VEN-225 mg daily) and transdiagnostic cognitive behavioral treatment (CBT) alone and in combination on alcohol intake in subjects with co-morbid alcohol use disorders (AUDs) and anxiety disorders were compared. Drinking outcomes and anxiety were assessed for 81 subjects treated for 11 weeks with one of 4 conditions: 1) VEN-CBT, 2) VEN-Progressive Muscle Relaxation therapy (PMR), 3) Placebo (PLC)-CBT and 4) a comparison group of PLC-PMR. For subjects who reported taking at least one dose of study medication, the Time x Group interaction was significant for percent days of heavy drinking and drinks consumed per day. For the measure of percent days heavy drinking, the paired comparison of PLC-CBT versus PLC-PMR group indicated that the PLC-CBT group had greater drinking reductions, whereas other groups were not superior to the comparison group. In Week 11, the proportion of subjects in the PLC-CBT group that had a 50% reduction from baseline in percent days heavy drinking was significantly greater than those in the comparison group. Of the 3 ""active treatment"" groups only the PLC-CBT group had significantly decreased heavy drinking when contrasted to the comparison group. This finding suggests that the transdiagnostic CBT approach of Barlow and colleagues may have value in the management of heavy drinking in individuals with co-morbid alcoholism and anxiety. [PUBLICATION ABSTRACT]",1441440972.0, Feature,2013
353,Attentional bias and emotional reactivity as predictors and moderators of behavioral treatment for social phobia,"Cognitive behavioral therapy (CBT) is a well-established treatment for anxiety disorders, and evidence is accruing for the effectiveness of acceptance and commitment therapy (ACT). Little is known about factors that relate to treatment outcome overall (predictors), or who will thrive in each treatment (moderators). The goal of the current project was to test attentional bias and negative emotional reactivity as moderators and predictors of treatment outcome in a randomized controlled trial comparing CBT and ACT for social phobia. Forty-six patients received 12 sessions of CBT or ACT and were assessed for self-reported and clinician-rated symptoms at baseline, post treatment, 6, and 12 months. Attentional bias significantly moderated the relationship between treatment group and outcome with patients slow to disengage from threatening stimuli showing greater clinician-rated symptom reduction in CBT than in ACT. Negative emotional reactivity, but not positive emotional reactivity, was a significant overall predictor with patients high in negative emotional reactivity showing the greatest self-reported symptom reduction. [Copyright Elsevier Ltd.]",1541986564.0, Journal Article,2013
354,"Failure to capitalize on sharing good news with romantic partners: Exploring positivity deficits of socially anxious people with self-reports, partner-reports, and behavioral observations","Extending prior work on social anxiety and positivity deficits, we examined whether individual differences in social anxiety alter the ability to share and respond to the good news of romantic partners (i.e., capitalization support) and how this influences romantic relationship satisfaction and commitment. In this study of 174 heterosexual couples (average age of 21.5 with 58.3% identifying as Caucasian), greater social anxiety was associated with the provision and receipt of less supportive responses to shared positive events as measured by trait questionnaires, partner reports, and behavioral observations in the laboratory. In longitudinal analyses, individuals in romantic relationships with socially anxious partners who experienced inadequate capitalization support were more likely to terminate their relationship and report a decline in relationship quality six months later. As evidence of construct specificity, social anxiety effects were independent of depressive symptoms. Taken together, social anxiety influenced a person's ability to receive and provide support for shared positive events; these deficits had adverse romantic consequences. Researchers and clinicians may better understand social anxiety by exploring a wider range of interpersonal contexts and positive constructs. The addition of capitalization support to the social anxiety literature offers new insights into interpersonal approaches and treatments. [Copyright Elsevier Ltd.]",1541982681.0, Journal Article,2013
355,Mediators in psychological treatment of social anxiety disorder: Individual cognitive therapy compared to cognitive behavioral group therapy,"According to cognitive-behavioral models of social anxiety disorder (SAD), four of the important maintaining mechanisms are avoidance, self-focused attention, anticipatory processing and post-event cognitive processing. Individual cognitive therapy (ICT) and cognitive behavioral group therapy (CBGT) both have substantial empirical support. However, it is unclear whether they achieve their effects by similar or different mechanisms. The aim of this study was to investigate whether changes in the four maintenance processes mediate clinical improvement in ICT and CBGT for SAD. We analyzed data from participants (N = 94) who received either ICT or CBGT in two separate RCTs. The results showed that ICT had larger effects than CBGT on social anxiety and each of the four potential mediators. More pertinently, moderated mediation analyses revealed significant between-treatment differences. Whereas improvement in ICT was mainly mediated by reductions in avoidance and self-focused attention, improvement in CBGT was mediated by changes in self-focused attention and in anticipatory and post-event processing. These results support the importance of the putative mediators, but suggest that their relative weights are moderated by treatment type. [Copyright Elsevier Ltd.]",1541980918.0, Journal Article,2013
356,Changes in illness-related cognitions rather than distress mediate improvements in irritable bowel syndrome (IBS) symptoms and disability following a brief cognitive behavioural therapy intervention,"Objective: A previous randomised controlled trial demonstrated that a cognitive behavioural therapy (CBT) self-management intervention significantly improved irritable bowel syndrome (IBS) symptoms and disability compared to treatment as usual (TAU). The current study analysed additional data to establish whether; 1) cognitive, behavioural and emotional factors hypothesized to perpetuate IBS symptoms and disability changed following CBT and, 2) ascertain if changes in these factors over the intervention period mediated treatment effects 6-months later. Method: IBS patients (CBT = 31, TAU = 33) completed measures pre-and-post intervention including: Brief Illness Perception Questionnaire, Hospital Anxiety & Depression Scale and Cognitive and Behavioural Responses to Symptoms Questionnaire. Path models were evaluated to determine whether changes in cognitive and behavioural factors over the treatment period mediated treatment effects. Results: Compared to TAU, CBT patients showed significant positive changes on several cognitive variables but not anxiety and depression following intervention. Positive change in illness perceptions following intervention mediated the treatment effect on improved IBS symptom severity and social adjustment six months later. Changes in damaging beliefs mediated the effect on social adjustment. Conclusions: Change in cognition rather than mood mediated treatment related improvements. Changing negative perceptions of IBS appears to be a particularly important treatment mechanism. [Copyright Elsevier Ltd.]",1541980297.0, Journal Article,2013
