,Title,Abstract,StoreId,documentType,year
110,Higher threat avoidance costs reduce avoidance behaviour which in turn promotes fear extinction in humans,"Theoretical models specifying the underlying mechanisms of the development and maintenance of anxiety and related disorders state that fear responses acquired through classical Pavlovian conditioning are maintained by repeated avoidance behaviour; thus, it is assumed that avoidance prevents fear extinction. The present study investigated behavioural avoidance decisions as a function of avoidance costs in a naturalistic fear conditioning paradigm. Ecologically valid avoidance costs--manipulated between participant groups--were represented via time-delays during a detour in a gamified computer task. After differential acquisitions of shock-expectancy to a predictive conditioned stimulus (CS+), participants underwent extinction where they could either take a risky shortcut, while anticipating shock signaled by the CS+, or choose a costly avoidance option (lengthy detour); thus, they were faced with an approach-avoidance conflict. Groups with higher avoidance costs (longer detours) showed lower proportions of avoiders. Avoiders gave heightened shock-expectancy ratings post-extinction, demonstrating 'protecting from extinction', i.e. failure to extinguish. Moreover, there was an indirect effect of avoidance costs on protection from extinction through avoidance behaviour. No moderating role of trait-anxiety was found. Theoretical implications of avoidance behaviour are discussed, considering the involvement of instrumental learning in the maintenance of fear responses.",1945733930.0, Journal Article,2017
111,Treatment of avoidance behavior as an adjunct to exposure therapy: Insights from modern learning theory,"Pathological avoidance of benign stimuli is a hallmark of anxiety and related disorders, and exposure-based treatments have often encouraged the removal of avoidance, or safety behaviors, due to their negative effects on extinction learning. Unfortunately, empirical evidence suggests that avoidance behaviors can persist following treatment, and the mere availability of avoidance behavior can be sufficient to renew fear following successful extinction learning. The present paper critically examines the function of avoidance behavior through the lens of modern learning theory, and speculates on novel behavioral and pharmacological strategies for targeting avoidance as an adjunct to current evidence-based treatments.",1945731340.0, Journal Article,2017
112,Pathways towards the proliferation of avoidance in anxiety and implications for treatment,"Avoidance is a key symptom of anxiety disorders. Maladaptive avoidance impairs general functioning acutely and maintains chronic anxiety. A better understanding of the mechanisms that elicit and maintain excessive avoidance might provide opportunities to improve treatment. Here, we discuss pathways through which avoidance might get amplified in the context of anxiety disorders: 1) increased threat appraisal; 2) enhanced threat avoidance tendencies; 3) impaired regulation of avoidance; 4) habitual avoidance; and 5) attempts at increasing psychological distance. Novel strategies for reducing avoidance are considered. These include memory reconsolidation interference, retraining of avoidance tendencies, mindfulness training and habit disruption approaches. Throughout the paper, we highlight a number of suggestions for future research on avoidance and how to achieve lasting behavior change.",1945727576.0, Journal Article,2017
113,Avoidance and decision making in anxiety: An introduction to the special issue,"While the feeling of dread and apprehension that accompany clinically severe anxiety may be a cause of great personal suffering and discomfort, it is the often unwarranted avoidance displayed by anxious individuals that is the major root of impairment and disability, as it prevents them from engaging in social interactions, walking the streets,&#xa0;or attending to their feelings. Likewise, whereas obsessions can be a source of great concern to someone with obsessive-compulsive complaints,&#xa0;it is the avoidance behaviours performed to keep purported harm at bay,&#xa0;in the form of checking behaviours, rituals and compulsions, that prevent the individual from living a normal life. What’s more, whereas fear typically is not fatal, avoidance can be, as when fear of flying leads to driving long distances by car instead of taking an (objectively&#xa0;safer) plane, or when the desire to avoid painful thoughts leads to drinking to dangerous levels.",1945718138.0, General Information,2017
114,Partial reinforcement of avoidance and resistance to extinction in humans,"In anxiety, maladaptive avoidance behavior provides for near-perfect controllability of potential threat. There has been little laboratory-based treatment research conducted on controllability as a contributing factor in the transition from adaptive to maladaptive avoidance. Here, we investigated for the first time whether partial reinforcement rate, or the reliability of avoidance at controlling or preventing contact with an aversive event, influences subsequent extinction of avoidance in humans. Five groups of participants were exposed to different partial reinforcement rates where avoidance cancelled upcoming shock on 100%, 75%, 50%, 25% or 0% of trials. During extinction, all shocks were withheld. Avoidance behavior, online shock expectancy ratings and skin conductance responses (SCRs) were measured throughout. We found that avoidance was a function of relative controllability: higher reinforcement rate groups engaged in significantly more extinction-resistant avoidance than lower reinforcement groups, and shock expectancy was inversely related with reinforcement rate during avoidance acquisition. Partial reinforcement effects were not evident in SCRs. Overall, the current study highlights the clinical relevance of laboratory-based treatment research on partial reinforcement or controllability effects on extinction of avoidance.",1945713272.0, Journal Article,2017
115,Animal to human translational paradigms relevant for approach avoidance conflict decision making,"Avoidance behavior in clinical anxiety disorders is often a decision made in response to approach-avoidance conflict, resulting in a sacrifice of potential rewards to avoid potential negative affective consequences. Animal research has a long history of relying on paradigms related to approach-avoidance conflict to model anxiety-relevant behavior. This approach includes punishment-based conflict, exploratory, and social interaction tasks. There has been a recent surge of interest in the translation of paradigms from animal to human, in efforts to increase generalization of findings and support the development of more effective mental health treatments. This article briefly reviews animal tests related to approach-avoidance conflict and results from lesion and pharmacologic studies utilizing these tests. We then provide a description of translational human paradigms that have been developed to tap into related constructs, summarizing behavioral and neuroimaging findings. Similarities and differences in findings from analogous animal and human paradigms are discussed. Lastly, we highlight opportunities for future research and paradigm development that will support the clinical utility of this translational work.",1945713073.0, Journal Article,2017
116,Distraction/Suppression and Distress Endurance diminish the extent to which generalized conditioned fear is associated with maladaptive behavioral avoidance,"A central conditioning correlate of clinical anxiety is the over-generalization of Pavlovian fear to safe stimuli resembling conditioned danger cues (CS+). Though much of the pathogenic influence of such generalization may lie in the unnecessary behavioral avoidance it evokes, few studies have examined maladaptive avoidance associated with Pavlovian generalization. Lab-based assessments of this process, here referred to as instrumental avoidance from Pavlovian generalization (IAP-G), have recently begun. The current study represents a next step in this line of work by examining personality factors that may reduce maladaptive IAP-G. This is a clinically relevant effort, as such traits may reflect resilience factors, with high levels reducing the likelihood of maladaptive generalized avoidance following Pavlovian generalization. Here we focus on the effects of Distraction/Suppression (DS) and Distress Endurance (DE) on IAP-G. Results indicate that both DS and DE moderate IAP-G by weakening relations between Pavlovian generalization of fear-potentiated startle and maladaptive generalized avoidance. Further, moderating effects of DS were most pronounced for more ambiguous cues of threat (i.e., stimuli moderately resembling CS+), while moderating effects of DE were most pronounced for more certain cues of threat (i.e., stimuli highly resembling CS+, as well as the CS + itself). Results implicate DS and DE as protective factors against the maladaptive behavioral consequences of Pavlovian generalization, and further indicate that the protective influence of these traits may depend on the ambiguity of the threat at hand.",1945712887.0, Journal Article,2017
117,Intentions matter: Avoidance intentions regulate anxiety via outcome expectancy,"Intentions prospectively correlate with behaviour (e.g., Ajzen, 1991) but there is little research on whether they play a role in regulating emotion. Two experiments investigated whether avoidance intentions, mediated by expectancy, play a role in reducing anxiety. In Experiment 1, participants performed either an instrumental avoidance response that cancelled the shock signalled by a Pavlovian stimulus; a control response that had no effect on shock; or no response. Prior to this, they indicated their intention to respond or not respond on a form. Both shock expectancy and skin conductance level (SCL) were significantly lower on trials in which an avoidance response was intended compared to not intended, relative to control trials. Experiment 2 replicated these results when intention was retrospectively reported at the end of each trial, arguing against the possibility that the behavioural action of recording intentions in Experiment 1 became directly associated with the shock or no shock outcome. The results indicate that avoidance intentions reduce anxiety through the mediating effect of expectancy, suggesting that avoidance intentions may play an important role in shaping avoidance behaviours for people with anxiety.",1945661757.0, Journal Article,2017
118,The behavioral economics of social anxiety disorder reveal a robust effect for interpersonal traits,"Recent evidence suggests that reduced generosity among individuals with social anxiety disorder (SAD) in behavioral economic tasks may result from constraint in changing behavior according to interpersonal contingencies. That is, people with SAD may be slower to be more generous when the situation warrants. Conversely, more global effects on generosity may be related to interpersonal vindictiveness, a dimension only somewhat related to SAD. A total of 133 participants, 73 with the generalized form of SAD, completed self-report instruments and a behavioral economic task with simulated interpersonal (friend, romantic partner, stranger) interactions. In a separate visit, friends (n = 88) also came to the lab and rated participants on vindictiveness. Interpersonal vindictiveness was associated with reduced initial and overall giving to simulated friends. SAD predicted a lack of increased giving to a simulated friend, and attenuated an increase in giving to simulated known versus unknown players compared to participants without SAD. Friend-reported vindictiveness predicted in the same direction as diagnosis. However, the findings for SAD were less robust than those for vindictiveness. SAD is perhaps weakly related to behavioral constraint in economic tasks that simulate interpersonal interactions, whereas vindictiveness is strongly related to lower overall generosity as well as (via friend report) behavioral constraint. Further study is needed to better characterize the construct of vindictiveness. Our findings dovetail with the suggestion that SAD is related to impairment in the proposed affiliation and attachment system, but further suggest that direct study of that system may be more fruitful than focusing on disorders.",1935803692.0, Journal Article,2017
119,Working with parents to treat anxiety-disordered children: A proof of concept RCT evaluating Fear-less Triple P,"Little is known about the efficacy of parent-only interventions and the maintenance of gains over time with anxiety-disordered children and adolescents. The current study aimed to evaluate the efficacy of a 6-session parent-focused intervention (Fear-less Triple P) in reducing children's anxiety symptomatology. The parents of 61 anxiety-disordered children (7-14 years) were randomly assigned to either the 6-session parent-only group CBT intervention or a wait-list control (WL) group. Diagnostic and questionnaire measures were administered at post-treatment; as well as 3-, 6- and 12 months following the completion of treatment. Families in the WL group were re-assessed after 6 weeks (the duration of the active intervention) and were then offered the intervention. The parent-only intervention produced superior outcomes for children on diagnostic and questionnaire measures. The percentages of children free of any anxiety diagnosis following the intervention were 38.7% (post-treatment); 58.6% (3-mth); 69.2% (6-mth); and 84% (12-mth). At the post-treatment assessment point, 3.4% of children in the WL group were free of any anxiety diagnosis. Mother and child questionnaire measures demonstrated gains from pre to post-treatment that were maintained over time. This proof of concept study suggests that the brief, parent-only intervention evaluated is an efficacious treatment approach for child anxiety disorders. A parent-only, group CBT intervention such as the one described here offers a cost-effective, low intensity alternative to traditional child-focused interventions.",1935800491.0, Journal Article,2017
120,A randomized controlled trial of Internet-Based Cognitive Behavior Therapy for perfectionism including an investigation of outcome predictors,"Being highly attentive to details can be a positive feature. However, for some individuals, perfectionism can lead to distress and is associated with many psychiatric disorders. Cognitive behavior therapy has been shown to yield many benefits for those experiencing problems with perfectionism, but the access to evidence-based care is limited. The current study investigated the efficacy of guided Internet-based Cognitive Behavior Therapy (ICBT) and predictors of treatment outcome. In total, 156 individuals were included and randomized to an eight-week treatment or wait-list control. Self-report measures of perfectionism, depression, anxiety, self-criticism, self-compassion, and quality of life were distributed during screening and at post-treatment. Intention-to-treat were used for all statistical analyses. Moderate to large between-group effect sizes were obtained for the primary outcome measures, Frost Multidimensional Perfectionism Scale, subscales Concerns over Mistakes and Personal Standards, Cohen's d = 0.68-1.00, 95% Confidence Interval (CI) [0.36-1.33], with 35 (44.9%) of the patients in treatment being improved. Predictors were also explored, but none were related to treatment outcome. In sum, guided ICBT can be helpful for addressing problems with clinical perfectionism, but research of its long-term benefits is warranted.",1935797916.0," Evidence Based Healthcare , Journal Article",2017
121,Randomized control trial investigating the efficacy of a computer-based intolerance of uncertainty intervention,"Intolerance of uncertainty (IU) is an important transdiagnostic variable within various anxiety and mood disorders. Theory suggests that individuals high in IU interpret ambiguous information in a more threatening manner. A parallel line of research has shown that interpretive biases can be modified through cognitive training and previous research aimed at modifying negative interpretations through Cognitive Bias Modification (CBM-I) has yielded promising results. Despite these findings, no research to date has examined the efficacy of an IU-focused CBM-I paradigm. The current study investigated the impact of a brief IU-focused CBM-I on reductions in IU. Participants selected for a high IU interpretation bias (IU-IB) were randomly assigned to an active (IU CBM-I) or control CBM-I condition. Results indicated that our active IU CBM-I was associated with significant changes in IU-IB from pre-to-post intervention as well as with significant reductions in IU at post-intervention and month-one follow-up. Findings also found that the IU CBM-I led to reductions in IU self-report via the hypothesized mechanism. This study is the first to provide evidence that a CBM-I focused on IU is effective in reducing IU-IB and IU across time and suggest that IU CBM-I paradigms may be a novel prevention/intervention treatment for anxiety.",1935797824.0," Evidence Based Healthcare , Journal Article",2017
122,Manualized cognitive therapy versus cognitive-behavioral treatment-as-usual for social anxiety disorder in routine practice: A cluster-randomized controlled trial,"Objective: This study examined the effectiveness of manualized cognitive therapy (mCT) following the Clark-Wells approach versus non-manualized cognitive-behavioral treatment-as-usual (CBTAU) for social anxiety disorder (SAD) in routine practice. Methods: Forty-eight private practitioners were recruited within a multi-center trial and either received training in manualized CT for SAD or no such training. Practitioners treated 162 patients with SAD in routine practice (N = 107 completers, n = 57 for mCT, n = 50 for CBTAU). Social anxiety symptoms (Liebowitz Social Anxiety Scale; LSAS) and secondary measures were assessed before treatment, at treatment-hour 8, 15, and 25, at end of treatment, as well as 6 and 12 months after treatment. Results: Patients in both groups showed significant reductions of SAD severity after treatment (d = 1.91 [mCT] and d = 1.80 [CBTAU], within-group effect sizes, intent-to-treat analyses, LSAS observer ratings), which remained stable at follow-up. There were no differences between groups in terms of symptom reduction and treatment duration. Conclusions: The present trial confirms the high effectiveness of CBTAU and mCT for SAD when practitioners conduct the treatments in routine practice. Additional training in the CT manual did not result in significant between-group effects on therapy outcome. Explanations for this unexpected result are discussed.",1935794623.0," Evidence Based Healthcare , Journal Article",2017
123,The relative effectiveness of extinction and counter-conditioning in diminishing children's fear,"Two behavioural strategies for reducing learned fear are extinction and counter-conditioning, and in this study we compared the relative effectiveness of the two procedures at diminishing fear in children. Seventy-three children aged 7-12 years old (M = 9.30, SD = 1.62) were exposed to pictures of two novel animals on a computer screen during the fear acquisition phase. One of these animals was paired with a picture of a scared human face (CS+) while the other was not (CS-). The children were then randomly assigned to one of three conditions: counter-conditioning (animal paired with a happy face), extinction (animal without scared face), or control (no fear reduction procedure). Changes in fear beliefs and behavioural avoidance of the animal were measured. Counter-conditioning was more effective at reducing fear to the CS + than extinction. The findings are discussed in terms of implications for behavioural treatments of childhood anxiety disorders.",1935794320.0, Journal Article,2017
124,How durable is the effect of low intensity CBT for depression and anxiety? Remission and relapse in a longitudinal cohort study,"Depression and anxiety disorders are relapse-prone conditions, even after successful treatment with pharmacotherapy or psychotherapy. Cognitive behavioural therapy (CBT) is known to prevent relapse, but there is little evidence of the durability of remission after low intensity forms of CBT (LiCBT). This study aimed to examine relapse rates 12 months after completing routinely-delivered LiCBT. A cohort of 439 LiCBT completers with remission of symptoms provided monthly depression (PHQ-9) and anxiety (GAD-7) measures during 12 months after treatment. Survival analysis was conducted to model time-to-relapse while controlling for patient characteristics. Overall, 53% of cases relapsed within 1 year. Of these relapse events, the majority (79%) occurred within the first 6 months post-treatment. Cases reporting residual depression symptoms (PHQ-9 = 5 to 9) at the end of treatment had significantly higher risk of relapse (hazard ratio = 1.90, p &lt; 0.001). The high rate of relapse after LiCBT highlights the need for relapse prevention, particularly for those with residual depression symptoms.",1927140875.0, Journal Article,2017
125,Feeling safe but appearing anxious: Differential effects of alcohol on anxiety and social performance in individuals with social anxiety disorder,"Social anxiety disorder (SAD) and alcohol use disorders (AUD) co-occur frequently and there is preliminary evidence that alcohol might reduce social anxiety. It is, however, unclear which mechanisms contribute to the anxiety reducing effect, particularly regarding key aspects of social anxiety such as deficits in social performance. We compared self-rated and physiological measures of anxiety as well as self- and observer-rated social performance in a sample of 62 individuals with SAD and 60 nonanxious control participants during a speech task after receiving either alcohol, an alcohol-free placebo drink or orange juice. SAD patients reported more anxiety during the speech task than did control participants. Furthermore, SAD patients underestimated their performance in comparison to observer ratings. Alcohol reduced self-report anxiety only in SAD patients, while observers rated all participants as less competent when intoxicated. Although individuals with SAD experience a reduction in anxiety when drinking alcohol, simultaneous decreases in social performance might contribute to negative reactions from others and consequently increase the risk of further alcohol use to cope with these negative reactions.",1927140744.0, Journal Article,2017
126,Enhanced action tendencies in obsessive-compulsive disorder: An ERP study,"Obsessive-compulsive disorder (OCD) is characterized by repeated thoughts and behaviors. This study explored the stages of motor response preparation that precede action performance or inhibition: We investigated whether OCD is related to enhanced action tendencies in response to external stimuli. Response preparation processes were assessed using the event-related potential (ERP) component of the readiness potential (RP). ERPs were recorded while 15 participants with OCD and 16 healthy controls performed a variation of the go/no-go task and the stop-signal task using schematic faces (angry and neutral). The OCD group presented with a greater RP slope gradient and amplitude over bilateral frontoparietal areas corresponding to the motor cortex. The amplitude effect was further enhanced under negative valence, compared to the neutral condition. Results support the hypothesis that stronger readiness for action might characterize OCD, especially in the presence of threatening stimuli. These findings - specifically correlated with OCD and not with anxiety and depression symptoms - may underlie habitual behavior and embodiment tendencies in OCD. This study suggests that early stages of motor preparation might be important to the etiology and maintenance of OCD.",1904774516.0, Journal Article,2017
127,Children's behavioral inhibition and anxiety disorder symptom severity: The role of individual differences in respiratory sinus arrhythmia,"Although behavioral inhibition (BI) is clearly identified as a temperamental risk factor for childhood anxiety psychopathology, much less is known about whether the strength of this association may vary as a function of parasympathetic nervous system regulation in children with anxiety disorders. To build upon extant research in this area, the present study examined whether respiratory sinus arrhythmia (RSA) can explicate the conditions in which BI is linked to increased symptom severity among anxiety-disordered children (N = 44: M = 9.61 years, SD = 1.63; 52% female and African American, respectively). We examined RSA responding both during a basal period and during a stressor (""challenge"" RSA): interacting with a ""mystery guest"" who was wearing a mask. As hypothesized, the interaction between BI and both basal and challenge RSA was significantly related to anxiety disorder symptom severity, even after controlling for depressive symptoms. The form of the interaction indicated that highest levels of anxiety disorder symptoms were found among children with high levels of BI and low basal and challenge RSA, respectively. These data provide novel empirical evidence of a clinically-relevant interplay between RSA and BI in relation to anxiety disorder symptom severity among clinical youth. Future work is needed to expand on the specific mechanisms that may be responsible e for the interplay between temperamental and psychobiological risks for childhood anxiety.",1904772510.0, Journal Article,2017
128,Gradients of fear: How perception influences fear generalization * * *,"The current experiment investigated whether overgeneralization of fear could be due to an inability to perceptually discriminate the initial fear-evoking stimulus from similar stimuli, as fear learning-induced perceptual impairments have been reported but their influence on generalization gradients remain to be elucidated. Three hundred and sixty-eight healthy volunteers participated in a differential fear conditioning paradigm with circles of different sizes as conditioned stimuli (CS), of which one was paired to an aversive IAPS picture. During generalization, each subject was presented with one of 10 different sized circles including the CSs, and were asked to categorize the stimulus as either a CS or as novel after fear responses were recorded. Linear mixed models were used to investigate differences in fear generalization gradients depending on the participant's perception of the test stimulus. We found that the incorrect perception of a novel stimulus as the initial fear-evoking stimulus strongly boosted fear responses. The current findings demonstrate that a significant number of novel stimuli used to assess generalization are incorrectly identified as the initial fear-evoking stimulus, providing a perceptual account for the observed overgeneralization in panic and anxiety disorders. Accordingly, enhancing perceptual processing may be a promising treatment for targeting excessive fear generalization.",1904772219.0, Journal Article,2017
