,Title,Abstract,StoreId,documentType,year
449,Investigating the effect of intolerance of uncertainty on catastrophic worrying and mood,"Intolerance of uncertainty (IU) is a construct known to influence catastrophic worry and is often observed in Generalized Anxiety Disorder (GAD). Research into the psychological manifestations of GAD suggests IU is associated with worry, but has not confirmed a causal link. The current study investigated the relationship between catastrophic worry and IU in a non-clinical undergraduate and postgraduate population (n = 46), with a mean age of 26.8 (SD = 5.52 years), where 71.74% were women. Participants received either a high or low IU manipulation, mood was measured throughout the study on 100 point visual analogue scales (VAS), and worry was measured using the catastrophising interview (CI). The high IU group generated significantly more catastrophising steps than the low IU group. Increased levels of sadness and anxiety were observed in the high as compared to the low IU group post IU manipulation, and this difference was maintained throughout the CI interview. A mediation analysis revealed that sadness and anxiety did not significantly mediate the relationship between IU and number of CI steps. These findings have implications for GAD treatment, as they suggest that manipulating IU affects measures of worry and its associated emotional and behavioural symptoms. [Copyright Elsevier Ltd.]",1221435200.0, Journal Article,2012
450,Investigating the effect of intolerance of uncertainty on catastrophic worrying and mood,"  Intolerance of uncertainty (IU) is a construct known to influence catastrophic worry and is often observed in Generalized Anxiety Disorder (GAD). Research into the psychological manifestations of GAD suggests IU is associated with worry, but has not confirmed a causal link. The current study investigated the relationship between catastrophic worry and IU in a non-clinical undergraduate and postgraduate population (n = 46), with a mean age of 26.8 (SD = 5.52 years), where 71.74% were women. Participants received either a high or low IU manipulation, mood was measured throughout the study on 100 point visual analogue scales (VAS), and worry was measured using the catastrophising interview (CI). The high IU group generated significantly more catastrophising steps than the low IU group. Increased levels of sadness and anxiety were observed in the high as compared to the low IU group post IU manipulation, and this difference was maintained throughout the CI interview. A mediation analysis revealed that sadness and anxiety did not significantly mediate the relationship between IU and number of CI steps. These findings have implications for GAD treatment, as they suggest that manipulating IU affects measures of worry and its associated emotional and behavioural symptoms. [PUBLICATION ABSTRACT]",1095340492.0, Feature,2012
451,Visceral sensitivity as a mediator of outcome in the treatment of irritable bowel syndrome,"Patients with irritable bowel syndrome (IBS) experience anxiety about visceral sensations, leading to avoidance behaviors and hypervigilance that maintain IBS symptoms. The current study used data from a clinical trial that compared a treatment aimed at reducing anxiety about visceral sensations (interoceptive exposure; IE) to an attention control (AC) and a CBT-based stress-management treatment (SM) to examine whether changes in visceral sensitivity mediated IBS symptom and quality of life outcomes. Data from participants who completed one of the three treatments (N = 76) were subjected to mediation analyses. Visceral sensitivity mediated treatment outcomes across all outcome measures and across all treatment groups, with no differences between IE and the other treatment groups. This finding suggests that psychosocial treatments for IBS may work by decreasing visceral sensitivity, and the degree to which visceral sensitivity is decreased is related to outcome, suggesting IE may be the preferable treatment option. [Copyright Elsevier Ltd.]",1221435257.0, Journal Article,2012
452,Predicting post-event processing in social anxiety disorder following two prototypical social situations: State variables and dispositional determinants,"This study investigated self-reported state (anxiety, physical symptoms, cognitions, internally focused attention, safety behaviors, social performance) and trait (social anxiety, depressive symptoms, dysfunctional self-consciousness) predictors of post-event processing (PEP) subsequent to two social situations (interaction, speech) in participants with a primary diagnosis of social anxiety disorder (SAD) and healthy controls (HC). The speech triggered significantly more intense PEP, especially in SAD. Regardless of the type of social situation, PEP was best predicted by situational anxiety and dysfunctional cognitions among the state variables. If only trait variables were considered, PEP following both situations was accounted for by trait social anxiety. In addition, dysfunctional self-consciousness contributed to PEP-speech. If state and trait variables were jointly considered, for both situations, situational anxiety and dysfunctional cognitions were confirmed as the most powerful PEP predictors above and beyond trait social anxiety (interaction) and dysfunctional self-consciousness (speech). Hence, PEP as assessed on the day after a social situation seems to be mainly determined by state variables. Trait social anxiety and dysfunctional self-consciousness also significantly contribute to PEP depending on the type of social situation. The present findings support dysfunctional cognitions as a core cognitive mechanism for the maintenance of SAD. Implications for treatment are discussed. [Copyright Elsevier Ltd.]",1221434816.0, Journal Article,2012
453,Predicting post-event processing in social anxiety disorder following two prototypical social situations: State variables and dispositional determinants,"  This study investigated self-reported state (anxiety, physical symptoms, cognitions, internally focused attention, safety behaviors, social performance) and trait (social anxiety, depressive symptoms, dysfunctional self-consciousness) predictors of post-event processing (PEP) subsequent to two social situations (interaction, speech) in participants with a primary diagnosis of social anxiety disorder (SAD) and healthy controls (HC). The speech triggered significantly more intense PEP, especially in SAD. Regardless of the type of social situation, PEP was best predicted by situational anxiety and dysfunctional cognitions among the state variables. If only trait variables were considered, PEP following both situations was accounted for by trait social anxiety. In addition, dysfunctional self-consciousness contributed to PEP-speech. If state and trait variables were jointly considered, for both situations, situational anxiety and dysfunctional cognitions were confirmed as the most powerful PEP predictors above and beyond trait social anxiety (interaction) and dysfunctional self-consciousness (speech). Hence, PEP as assessed on the day after a social situation seems to be mainly determined by state variables. Trait social anxiety and dysfunctional self-consciousness also significantly contribute to PEP depending on the type of social situation. The present findings support dysfunctional cognitions as a core cognitive mechanism for the maintenance of SAD. Implications for treatment are discussed. [PUBLICATION ABSTRACT]",1037952496.0, Feature,2012
454,Visceral sensitivity as a mediator of outcome in the treatment of irritable bowel syndrome,"  Patients with irritable bowel syndrome (IBS) experience anxiety about visceral sensations, leading to avoidance behaviors and hypervigilance that maintain IBS symptoms. The current study used data from a clinical trial that compared a treatment aimed at reducing anxiety about visceral sensations (interoceptive exposure; IE) to an attention control (AC) and a CBT-based stress-management treatment (SM) to examine whether changes in visceral sensitivity mediated IBS symptom and quality of life outcomes. Data from participants who completed one of the three treatments (N = 76) were subjected to mediation analyses. Visceral sensitivity mediated treatment outcomes across all outcome measures and across all treatment groups, with no differences between IE and the other treatment groups. This finding suggests that psychosocial treatments for IBS may work by decreasing visceral sensitivity, and the degree to which visceral sensitivity is decreased is related to outcome, suggesting IE may be the preferable treatment option. [PUBLICATION ABSTRACT]",1037952489.0, Feature,2012
455,Modifying automatic approach action tendencies in individuals with elevated social anxiety symptoms,"Research suggests that social anxiety is associated with a reduced approach orientation for positive social cues. In the current study we examined the effect of experimentally manipulating automatic approach action tendencies on the social behavior of individuals with elevated social anxiety symptoms. The experimental paradigm comprised a computerized Approach Avoidance Task (AAT) in which participants responded to pictures of faces conveying positive or neutral emotional expressions by pulling a joystick toward themselves (approach) or by moving it to the right (sideways control). Participants were randomly assigned to complete an AAT designed to increase approach tendencies for positive social cues by pulling these cues toward themselves on the majority of trials, or to a control condition in which there was no contingency between the arm movement direction and picture type. Following the manipulation, participants took part in a relationship-building task with a trained confederate. Results revealed that participants trained to approach positive stimuli displayed greater social approach behaviors during the social interaction and elicited more positive reactions from their partner compared to participants in the control group. These findings suggest that modifying automatic approach tendencies may facilitate engagement in the types of social approach behaviors that are important for relationship development. [Copyright Elsevier Ltd.]",1125285639.0, Journal Article,2012
456,The role of negative affectivity and negative reactivity to emotions in predicting outcomes in the unified protocol for the transdiagnostic treatment of emotional disorders,"The present study aimed to understand the contributions of both the trait tendency to experience negative emotions and how one relates to such experience in predicting symptom change during participation in the Unified Protocol (UP), a transdiagnostic treatment for emotional disorders. Data were derived from a randomized controlled trial comparing the UP to a waitlist control/delayed-treatment condition. First, effect sizes of pre- to post-treatment change for frequency of negative emotions and several variables measuring reactivity to emotional experience (emotional awareness and acceptance, fear of emotions, and anxiety sensitivity) were examined. Second, the relative contributions of change in negative emotions and emotional reactivity in predicting symptom (clinician-rated anxiety, depression, and severity of principal diagnosis) reductions were investigated. Results suggested that decreases in the frequency of negative emotions and reactivity to emotions following participation in the UP were both large in magnitude. Further, two emotional reactivity variables (fear of emotions and anxiety sensitivity) remained significantly related to symptom outcomes when controlling for negative emotions, and accounted for significant incremental variance in their prediction. These findings lend support to the notion that psychological health depends less on the frequency of negative emotions and more on how one relates to these emotions when they occur. [Copyright Elsevier Ltd.]",1125285448.0, Journal Article,2012
457,Effectiveness of a manualized imagery rehearsal therapy for patients suffering from nightmare disorders with and without a comorbidity of depression or PTSD,"Nightmares are a common and serious problem in psychotherapeutic practice, although they are seldom considered as independent mental disorders. There are some promising approaches to the treatment of nightmares, notably Imagery Rehearsal Therapy, a cognitive-restructuring treatment. The core of this approach is the modification of the nightmare script and repeated imagination of the new script. However, most evaluation surveys have been conducted only with trauma patients, and thus far there is no standardized manual in the German language. 69 participants were examined using self-rating questionnaires. Participants belonged to three groups: 22 primarily nightmare sufferers, 21 patients with major depression and nightmares, 26 with PTSD and nightmares. 12 of the PTSD patients were randomly assigned to a control condition. Primary outcome measures were nightmare frequency and anxiety during nightmares. Overall, nightmare frequency and the anxiety they caused decreased following the treatment. Nightmare frequency and anxiety during the nightmares were highest in the PTSD group initially. Nightmare frequency decreased in all groups. Anxiety scores decreased least in PTSD patients, in depressive patients and primarily nightmare sufferers anxiety scores decreased during intervention. In primarily nightmare sufferers anxiety remained low up to the catamnesis period as well. Thus, those who suffered primarily from nightmares showed the strongest benefit from the nightmare treatment. [Copyright Elsevier Ltd.]",1125285027.0, Journal Article,2012
458,A randomized trial of ACT bibliotherapy on the mental health of K-12 teachers and staff,"The mental health challenges of some vocations present a challenge for current intervention models. Bibliotherapy focused on transdiagnostic processes that might both prevent and alleviate a range of mental health distress could be an effective and practical approach. K-12 school personnel (N = 236; 91% female; 30-60 years old) responding to a wellness-oriented program announcement were randomized to receive an Acceptance and Commitment Therapy (ACT) self-help volume or to a waitlist. Three-fourths were above clinical cutoffs in general mental health, depression, anxiety, or stress. Participants read the book for two months, completed exercises and quizzes, and after post assessment were followed for 10 weeks; waitlist participants were then also given the book with two months to complete it. Overall, participants showed significant improvement in psychological health. Significant preventive effects for depression and anxiety were observed along with significant ameliorative effects for those in the clinical ranges of depression, anxiety and stress. Follow up general mental health, depression, and anxiety outcomes were related to the manner in which participants used the workbook and to post levels of psychological flexibility. [Copyright Elsevier Ltd.]",1125284155.0, Journal Article,2012
459,"Therapeutic alliance in guided internet-delivered cognitive behavioural treatment of depression, generalized anxiety disorder and social anxiety disorder","Guided internet-delivered cognitive behaviour therapy (ICBT) has been found to be effective in several controlled trials, but the mechanisms of change are largely unknown. Therapeutic alliance is a factor that has been studied in many psychotherapy trials, but the role of therapeutic alliance in ICBT is less well known. The present study investigated early alliance ratings in three separate samples. Participants from one sample of depressed individuals (N = 49), one sample of individuals with generalized anxiety disorder (N = 35), and one sample with social anxiety disorder (N = 90) completed the Working Alliance Inventory (WAI) modified for ICBT early in the treatment (weeks 3-4) when they took part in guided ICBT for their conditions. Results showed that alliance ratings were high in all three samples and that the WAI including the subscales of Task, Goal and Bond had high internal consistencies. Overall, correlations between the WAI and residualized change scores on the primary outcome measures were small and not statistically significant. We conclude that even if alliance ratings are in line with face-to-face studies, therapeutic alliance as measured by the WAI is probably less important in ICBT than in regular face-to-face psychotherapy. [Copyright Elsevier Ltd.]",1125282496.0, Journal Article,2012
460,A randomized trial of ACT bibliotherapy on the mental health of K-12 teachers and staff,"The mental health challenges of some vocations present a challenge for current intervention models. Bibliotherapy focused on transdiagnostic processes that might both prevent and alleviate a range of mental health distress could be an effective and practical approach. K-12 school personnel (N = 236; 91% female; 30-60 years old) responding to a wellness-oriented program announcement were randomized to receive an Acceptance and Commitment Therapy (ACT) self-help volume or to a waitlist. Three-fourths were above clinical cutoffs in general mental health, depression, anxiety, or stress. Participants read the book for two months, completed exercises and quizzes, and after post assessment were followed for 10 weeks; waitlist participants were then also given the book with two months to complete it. Overall, participants showed significant improvement in psychological health. Significant preventive effects for depression and anxiety were observed along with significant ameliorative effects for those in the clinical ranges of depression, anxiety and stress. Follow up general mental health, depression, and anxiety outcomes were related to the manner in which participants used the workbook and to post levels of psychological flexibility. [PUBLICATION ABSTRACT]",1030118051.0, Feature,2012
461,Effectiveness of a manualized imagery rehearsal therapy for patients suffering from nightmare disorders with and without a comorbidity of depression or PTSD,"Nightmares are a common and serious problem in psychotherapeutic practice, although they are seldom considered as independent mental disorders. There are some promising approaches to the treatment of nightmares, notably Imagery Rehearsal Therapy, a cognitive-restructuring treatment. The core of this approach is the modification of the nightmare script and repeated imagination of the new script. However, most evaluation surveys have been conducted only with trauma patients, and thus far there is no standardized manual in the German language. 69 participants were examined using self-rating questionnaires. Participants belonged to three groups: 22 primarily nightmare sufferers, 21 patients with major depression and nightmares, 26 with PTSD and nightmares. 12 of the PTSD patients were randomly assigned to a control condition. Primary outcome measures were nightmare frequency and anxiety during nightmares. Overall, nightmare frequency and the anxiety they caused decreased following the treatment. Nightmare frequency and anxiety during the nightmares were highest in the PTSD group initially. Nightmare frequency decreased in all groups. Anxiety scores decreased least in PTSD patients, in depressive patients and primarily nightmare sufferers anxiety scores decreased during intervention. In primarily nightmare sufferers anxiety remained low up to the catamnesis period as well. Thus, those who suffered primarily from nightmares showed the strongest benefit from the nightmare treatment. [PUBLICATION ABSTRACT]",1030118046.0, Feature,2012
462,Modifying automatic approach action tendencies in individuals with elevated social anxiety symptoms,"Research suggests that social anxiety is associated with a reduced approach orientation for positive social cues. In the current study we examined the effect of experimentally manipulating automatic approach action tendencies on the social behavior of individuals with elevated social anxiety symptoms. The experimental paradigm comprised a computerized Approach Avoidance Task (AAT) in which participants responded to pictures of faces conveying positive or neutral emotional expressions by pulling a joystick toward themselves (approach) or by moving it to the right (sideways control). Participants were randomly assigned to complete an AAT designed to increase approach tendencies for positive social cues by pulling these cues toward themselves on the majority of trials, or to a control condition in which there was no contingency between the arm movement direction and picture type. Following the manipulation, participants took part in a relationship-building task with a trained confederate. Results revealed that participants trained to approach positive stimuli displayed greater social approach behaviors during the social interaction and elicited more positive reactions from their partner compared to participants in the control group. These findings suggest that modifying automatic approach tendencies may facilitate engagement in the types of social approach behaviors that are important for relationship development. [PUBLICATION ABSTRACT]",1030118042.0, Feature,2012
463,The role of negative affectivity and negative reactivity to emotions in predicting outcomes in the unified protocol for the transdiagnostic treatment of emotional disorders,"The present study aimed to understand the contributions of both the trait tendency to experience negative emotions and how one relates to such experience in predicting symptom change during participation in the Unified Protocol (UP), a transdiagnostic treatment for emotional disorders. Data were derived from a randomized controlled trial comparing the UP to a waitlist control/delayed-treatment condition. First, effect sizes of pre- to post-treatment change for frequency of negative emotions and several variables measuring reactivity to emotional experience (emotional awareness and acceptance, fear of emotions, and anxiety sensitivity) were examined. Second, the relative contributions of change in negative emotions and emotional reactivity in predicting symptom (clinician-rated anxiety, depression, and severity of principal diagnosis) reductions were investigated. Results suggested that decreases in the frequency of negative emotions and reactivity to emotions following participation in the UP were both large in magnitude. Further, two emotional reactivity variables (fear of emotions and anxiety sensitivity) remained significantly related to symptom outcomes when controlling for negative emotions, and accounted for significant incremental variance in their prediction. These findings lend support to the notion that psychological health depends less on the frequency of negative emotions and more on how one relates to these emotions when they occur. [PUBLICATION ABSTRACT]",1030118040.0, Feature,2012
464,"Therapeutic alliance in guided internet-delivered cognitive behavioural treatment of depression, generalized anxiety disorder and social anxiety disorder","Guided internet-delivered cognitive behaviour therapy (ICBT) has been found to be effective in several controlled trials, but the mechanisms of change are largely unknown. Therapeutic alliance is a factor that has been studied in many psychotherapy trials, but the role of therapeutic alliance in ICBT is less well known. The present study investigated early alliance ratings in three separate samples. Participants from one sample of depressed individuals (N = 49), one sample of individuals with generalized anxiety disorder (N = 35), and one sample with social anxiety disorder (N = 90) completed the Working Alliance Inventory (WAI) modified for ICBT early in the treatment (weeks 3-4) when they took part in guided ICBT for their conditions. Results showed that alliance ratings were high in all three samples and that the WAI including the subscales of Task, Goal and Bond had high internal consistencies. Overall, correlations between the WAI and residualized change scores on the primary outcome measures were small and not statistically significant. We conclude that even if alliance ratings are in line with face-to-face studies, therapeutic alliance as measured by the WAI is probably less important in ICBT than in regular face-to-face psychotherapy. [PUBLICATION ABSTRACT]",1030118036.0, Feature,2012
465,Health anxiety disorders: A cognitive construal,"The features of severe health anxiety, intense and persistent anxiety about one's present and future health, are described. In common with other anxiety disorders such as GAD, PTSD and OCD, the core of HAD is distressing, uncontrollable anxiety, and is classifiable as an Anxiety Disorder, Health Anxiety Disorder (HAD). The cognitive construal of HAD proposes that health anxiety is caused by catastrophic misinterpretations of the significance of sensations and/or changes in bodily functions and appearance (such as swellings, pain, loss of energy, dizzy spells). The nature, causes, triggers, persistence, assessment and treatment of HAD are reviewed, and the present status of the cognitive model is appraised. Suggestions are made for future research and clinical applications, and the need for incisive evaluations of the main premises of the model is emphasized. [Copyright Elsevier Ltd.]",1125284096.0, Journal Article,2012
466,Adherence as a determinant of effectiveness of internet cognitive behavioural therapy for anxiety and depressive disorders,"Since 2009, the Clinical Research Unit for Anxiety and Depression (CRUfAD) has been providing primary care clinicians with internet cognitive behaviour therapy (iCBT) courses to prescribe to patients. Although these courses have demonstrated efficacy in research trials, adherence in primary care is less than half that of the research trials. The present studies pose three questions: first, do course non-completers drop out because of lack of efficacy? Second, can changes in delivery (e.g. adding choice, reminders and financial cost) improve adherence? Last, does clinician contact improve adherence? The results showed that non-completers derive benefit before dropping out; that adding reminders, choice of course and timing, and financial cost can significantly improve adherence; and that clinician contact during the course is associated with increased adherence. It is concluded that improved adherence is an important determinant of effectiveness. [Copyright Elsevier Ltd.]",1125283851.0, Journal Article,2012
467,Transdiagnostic processes in emotional disorders and insomnia: Results from a sample of adult outpatients with anxiety and mood disorders,"Conceptual similarities between recent models of insomnia and emotional disorders suggest there may be common factors that underlie or maintain these difficulties. Maladaptive cognitive and behavioral processes similar to those described in connection with emotional disorders have been cited as key mechanisms in the maintenance of primary insomnia. Unfortunately, research on this potential overlap is lacking. The present study examined the relationship among anxiety sensitivity (AS), dysfunctional beliefs, fatigue, safety behaviors, and insomnia severity in 59 outpatients with anxiety and mood disorders. Key insomnia processes (dysfunctional beliefs, fatigue, safety behaviors) were all related to insomnia severity in the comorbid sample, although AS was not. However, as hypothesized, AS did moderate the relationship of both dysfunctional beliefs and fatigue with insomnia severity. The relationships between key insomnia processes and insomnia severity was strongest among individuals high in AS. Results support the hypothesis that common mechanisms are involved for insomnia and emotional disorders. AS might function as a mechanism for the maintenance of sleep disturbance in the context of anxiety and mood disorders, suggesting a promising avenue for future research. [Copyright Elsevier Ltd.]",1125283816.0, Journal Article,2012
